u1,u2,u3,u4
2.024316705511428754e-02,4.282286094959078526e-02,2.050313568802975689e-02,2.415766087508068941e-02
1.808741460855633337e-02,3.264421385125189368e-02,3.489294114749385417e-02,4.953414452771802423e-02
2.926581998448120336e-02,1.807635762030402812e-02,2.782742278113694429e-02,1.418679316945894997e-02
2.348688604097535354e-02,1.692142061661928293e-02,2.581725876625434041e-02,2.754758518133647305e-02
1.741074531611749854e-02,1.591434742160732774e-02,4.167468482130821938e-02,4.479375967216053800e-02
2.604268011345722139e-02,2.837810009190757515e-02,2.638749195005540837e-02,2.499078721375299836e-02
1.112795215276224381e-02,1.915250446966756254e-02,4.473885421552946384e-02,2.631032941068620762e-02
4.723704884379348323e-02,2.868098085431319832e-02,3.452128545372672858e-02,1.306799825171920185e-02
1.215153286763046708e-02,1.262726424243597496e-02,2.321083556854238936e-02,4.744670592802979758e-02
4.476355057723519631e-02,2.419855433177414694e-02,1.418173657974308027e-02,1.207988139969874350e-02
1.065101414083134863e-02,3.427724956803784861e-02,2.197826077402958642e-02,1.575439557934833756e-02
3.015685830541982998e-02,4.827101174794635324e-02,2.903977959521703706e-02,3.857028429277872816e-02
2.996070872028855359e-02,3.266076361320689736e-02,1.238697305868607067e-02,3.718674819256364422e-02
1.644075597850106971e-02,2.162189474899720715e-02,4.322295706213436645e-02,4.676654834928380827e-02
2.222312669783825870e-02,4.969651355269745496e-02,2.835585385748030235e-02,3.985971971306460221e-02
2.748759906544120252e-02,2.023233920513221873e-02,2.312891335010493210e-02,4.560439025057323043e-02
1.332804454536344607e-02,2.745122520193561677e-02,1.012807101937756443e-02,1.310451624632439326e-02
1.378856982285389492e-02,2.036974041465798579e-02,1.568411676655199691e-02,3.626024079172726622e-02
3.929417537912042319e-02,2.493336001455458140e-02,4.933888847569500163e-02,4.899971579629606305e-02
1.995294003395704785e-02,4.441032565508282876e-02,1.015026613579282817e-02,2.679720437607994304e-02
1.953066946835551460e-02,4.499781957147787337e-02,3.895750687065108880e-02,2.898350722785196509e-02
1.698883672804228639e-02,4.711264353294596779e-02,2.432105555417313908e-02,3.914334342979131770e-02
4.580345959948882439e-02,4.876478566705122475e-02,3.166792731770963487e-02,3.085532347193024882e-02
3.613201520040736081e-02,4.667753426031511638e-02,1.591768991160410346e-02,1.467803346112569671e-02
4.763068405764592922e-02,3.383513013762175919e-02,4.387713945154559508e-02,4.687774561701144732e-02
1.603573133417371052e-02,4.167697774036867309e-02,1.527936722076254222e-02,2.782908891714785948e-02
1.608711376061564002e-02,4.206780235512540961e-02,4.087955794617331717e-02,4.804043425744920770e-02
4.214195721631781855e-02,2.424128487491768180e-02,2.466739947703739180e-02,4.570805675912461424e-02
2.470040998849411251e-02,1.272866863793369920e-02,2.510449840379308170e-02,1.956983615148186195e-02
2.811997583576563570e-02,1.413317071994454541e-02,3.346858877226439877e-02,1.982123137035539384e-02
4.424408863535195940e-02,4.109584823603013720e-02,3.041997756137437142e-02,2.871542673224012493e-02
2.719721384822620935e-02,2.481956495251259193e-02,3.694945602579610688e-02,4.276488465595571636e-02
4.230659428030521946e-02,2.643038431978563668e-02,1.705369868019334864e-02,3.529831628832244550e-02
1.885869716718012457e-02,1.213429877343586913e-02,1.195826552443181312e-02,4.755571637965586018e-02
1.798167342039316136e-02,2.506448467770664226e-02,1.888105929096812324e-02,4.871243405174866675e-02
1.260638283478367552e-02,3.162687143034541987e-02,3.832128213332176153e-02,1.916073907053397057e-02
3.359334053914844742e-02,4.135321516649513585e-02,3.194279160796067996e-02,4.721975965701166733e-02
2.491241815163438428e-02,2.066489918688287075e-02,3.780511390947440681e-02,1.156970159438980641e-02
2.680431602552704046e-02,4.723490551975612073e-02,3.878292713215612808e-02,3.426781180435647250e-02
3.586114232785774653e-02,4.728550870634359166e-02,3.538366382648168440e-02,4.837195126081305502e-02
4.009080027069551744e-02,1.438485745871451865e-02,3.589953792082142825e-02,4.159612713198937439e-02
3.078145487678168174e-02,3.922970975295937690e-02,4.404106559612482735e-02,4.072247740598722993e-02
4.115060322609638555e-02,1.301276936875652920e-02,4.769517849163355805e-02,4.140542431125032730e-02
1.302533360361738356e-02,3.685507851106926969e-02,4.238404211305680375e-02,3.126106162198037663e-02
3.661050567627713997e-02,1.320283891500594227e-02,4.228286407109954625e-02,3.106657113235192225e-02
3.327748753487956568e-02,3.444458301887680374e-02,4.994959337216191286e-02,3.975448431951860567e-02
3.772367056143385855e-02,3.491867285884540928e-02,1.071574244681005456e-02,3.064983224057023226e-02
3.462489491805435110e-02,3.680888233601945642e-02,4.339391849933218331e-02,1.351881576585718323e-02
1.013798937175514926e-02,3.621891508413924154e-02,1.378155773903257976e-02,2.049969914519156333e-02
2.408515335962754106e-02,1.514373530381975946e-02,2.368994116783184126e-02,3.067412523148914383e-02
1.565828016761918948e-02,2.375603548663468914e-02,3.889294187039715051e-02,3.116811967107982473e-02
3.936921859939016000e-02,3.062835773455962335e-02,2.717660228646130022e-02,3.842517917910304864e-02
3.250151376774568918e-02,1.534565310411095326e-02,1.530673905210796701e-02,4.187876184485461034e-02
3.229477460412125134e-02,2.618155323350126323e-02,1.503154616924537793e-02,1.559945669789305697e-02
1.291878099960624277e-02,1.189724083478984305e-02,3.301629151494168968e-02,1.711427858331326934e-02
3.489018924350124201e-02,2.032009902183874728e-02,3.679822057405569835e-02,2.371167534620625961e-02
4.175951706036777622e-02,3.759130287580329105e-02,3.439362756576781061e-02,2.035206914614422213e-02
2.816913396581383067e-02,1.621645336605845658e-02,4.630128215173339584e-02,1.040206296763166588e-02
2.968258080543324101e-02,4.489264041008756562e-02,2.423745791845834108e-02,4.798013986266075337e-02
2.216167313756089302e-02,2.111599083015285039e-02,3.106639823992955740e-02,2.721710572988693400e-02
3.101409270205381097e-02,2.082666761582570303e-02,3.847293199815081388e-02,3.964669934262363138e-02
2.806780173023670083e-02,4.257139539087447661e-02,1.944709206832543474e-02,2.758544230803095659e-02
1.505741512317976954e-02,4.703312832871649890e-02,4.422880910777297891e-02,3.565267071773797758e-02
3.122660779670078518e-02,4.213416927726736788e-02,1.358681566528939511e-02,4.241227110992869254e-02
3.446505051538199110e-02,3.517868538005204659e-02,4.447523769823394368e-02,3.644333191121757604e-02
4.538933234599957373e-02,3.635922740440459405e-02,3.952274452917064335e-02,1.402811523451625783e-02
2.181350152886030874e-02,1.956524544572623911e-02,2.363795108172067269e-02,1.315167353321736524e-02
3.709378430799444015e-02,3.226704931221123507e-02,2.419670711842066696e-02,2.176877692928508995e-02
4.602282518774251929e-02,3.475214105238159240e-02,3.979427551869539614e-02,2.473074326743784218e-02
3.375269396456422044e-02,2.220786802436768709e-02,2.823536415019060886e-02,3.434331334680829073e-02
2.188951515675557208e-02,3.844475776352446195e-02,1.339509370897285119e-02,2.973094948509157759e-02
1.419700075448415873e-02,4.369171741395606878e-02,1.853074086690036093e-02,1.075659846557866853e-02
1.145383418949328172e-02,1.700742729693539845e-02,3.278713663091685493e-02,1.609145087602950608e-02
1.907044798417529413e-02,2.852796883768678182e-02,2.477716913701006468e-02,2.637090727685651587e-02
4.813506592588417260e-02,4.948968672012677567e-02,2.083820654315583082e-02,4.040956453983120256e-02
4.788284383815188255e-02,1.036444483965692775e-02,4.830215787431988567e-02,4.599127786180380595e-02
3.205106683253024918e-02,3.548256567655586752e-02,3.358725577881215701e-02,4.012294776985553951e-02
4.567640876979743580e-02,2.425305455053066578e-02,4.131442544587386051e-02,3.301871276111002090e-02
2.588803151905037792e-02,4.275961658983360586e-02,1.185939333248079049e-02,4.262148839951324097e-02
1.130409143909441930e-02,1.113346027218461640e-02,1.948663948141116792e-02,2.822092267799491960e-02
4.206411342984096857e-02,3.691665638592393078e-02,4.900900586766560735e-02,3.730379158045699084e-02
4.204785144719864337e-02,2.566274471983547023e-02,1.028055448396029102e-02,3.399463558084519360e-02
3.669746847862553896e-02,2.464913166586111398e-02,1.142764089618980052e-02,3.596605148954185038e-02
4.945847636310703177e-02,2.060931955197551138e-02,4.920199364838079292e-02,2.868954498746774384e-02
3.591110129773787685e-02,3.618673333781651652e-02,4.558156353274695621e-02,4.604208840079063170e-02
2.326630938542167265e-02,4.072590773444089568e-02,2.566465801527816754e-02,2.200304994413655735e-02
4.444152642308320939e-02,4.717822198244345927e-02,4.107623734579091135e-02,4.056356953943485860e-02
3.478377227559814600e-02,1.538003126028054252e-02,1.256618463413237789e-02,4.379697853862814932e-02
1.820749670973937154e-02,3.180506574419516425e-02,4.310162262149556944e-02,3.952840094144213084e-02
4.265631841386494094e-02,2.816041617641443229e-02,3.021148326715284577e-02,2.801915653447766691e-02
2.193321589570608465e-02,4.436686933370569130e-02,2.611151638837197475e-02,3.103223427387515748e-02
3.287136957590217762e-02,3.903098337585129279e-02,1.782114656536146202e-02,4.067891375858827263e-02
1.473713949854614687e-02,4.334785024717822954e-02,3.522182596364371865e-02,1.444389349039426618e-02
1.750176226053834147e-02,3.003059402987148796e-02,4.681373449102314843e-02,2.248846376161334898e-02
3.517582300176976678e-02,2.219616682511175304e-02,2.059263141094968413e-02,2.683893948116704287e-02
1.138680719707425154e-02,1.767506892845773989e-02,2.481983061709863714e-02,2.111723413401288621e-02
4.039447449022718489e-02,1.421790943846324221e-02,1.304696227981789157e-02,1.363509908016987716e-02
2.578223025361080917e-02,3.082487848017567006e-02,3.153071550584159860e-02,4.265168866844553514e-02
1.119797436804855981e-02,1.773496468113289551e-02,4.679111924859120919e-02,2.382824142284596658e-02
4.668699203810638271e-02,4.911463660071207354e-02,2.063458177271189353e-02,1.339475953943591174e-02
1.401581495782716624e-02,1.358447687999883406e-02,1.845860392681248491e-02,3.231221739056413383e-02
1.141061932509008364e-02,2.614985301462306733e-02,1.455422864001068572e-02,2.478572756641043984e-02
4.967115773780952925e-02,1.983820652263801332e-02,2.795211877030058523e-02,1.953445192639985395e-02
2.630280881161430051e-02,1.400373119251843018e-02,1.050979266459622224e-02,4.283077934527550201e-02
1.242811141288083926e-02,4.080903132567491320e-02,2.591170859936148957e-02,2.272756265768383771e-02
1.989875593343265123e-02,4.400863229108022134e-02,4.576988559783678329e-02,4.673219797859284180e-02
4.732670409811716439e-02,4.614695958631961220e-02,1.678943848003211156e-02,4.452540229248971165e-02
2.002131806926495117e-02,3.024415755523256893e-02,4.657522357699398624e-02,1.399526188362637882e-02
2.767786298973259201e-02,4.617633329676148340e-02,3.609483928371880895e-02,3.538609980098454677e-02
2.455277402629688424e-02,4.647559646680863438e-02,1.991915715522860064e-02,4.135611444164644795e-02
1.947710522829317753e-02,3.407590182329051087e-02,4.529084486258386222e-02,3.226328330818318407e-02
1.532017167482233738e-02,2.809097118461651582e-02,2.471393646987910322e-02,4.983124420374219349e-02
3.645692411412856937e-02,2.235424662587428418e-02,3.225764204688677528e-02,1.821947982029561638e-02
3.466510822567029498e-02,2.214762525991698788e-02,2.493980791588927895e-02,2.489343916761156683e-02
4.257377978842415145e-02,4.522805656166734717e-02,1.467689741592292582e-02,1.459028751502685489e-02
4.329152809761422499e-02,1.706677339109131247e-02,4.454880220948104902e-02,1.500907722586573151e-02
2.334765746956299348e-02,2.472075536277311414e-02,4.899128648324509866e-02,1.292262203216759664e-02
4.530981737802013826e-02,4.755093623999246538e-02,3.825121883649298254e-02,3.523154230942444898e-02
4.416563903994005086e-02,1.523733843112479343e-02,4.068081387546242794e-02,3.387426042746335964e-02
1.525385717355302526e-02,3.103722528666483238e-02,1.120681808773458556e-02,3.369522964585665303e-02
1.045448270756764095e-02,4.457390286505458210e-02,1.878491963206031790e-02,3.972901907130417520e-02
2.132453927353433060e-02,1.586786070451215447e-02,3.035409931455483601e-02,3.308195449539994004e-02
1.573183138441596948e-02,1.367800454996512607e-02,4.667161663132389504e-02,2.016045320514775474e-02
2.321669415464113623e-02,2.169713282173586777e-02,1.082887006364137601e-02,2.216414198399555002e-02
1.500016252926888484e-02,3.996717244002288838e-02,3.862177171042938811e-02,1.904510822912024864e-02
4.143027518048709307e-02,3.584777535213746341e-02,3.480720353963646929e-02,2.315563404590394170e-02
4.024011187653635246e-02,1.083374609892588311e-02,3.391686353058848830e-02,3.199985724335210197e-02
2.560623808874639556e-02,2.401818746662920390e-02,3.584965287949134355e-02,1.342791748838663597e-02
4.433522372433139347e-02,3.880962759219603458e-02,2.865635490037270888e-02,2.242729621938405887e-02
4.873962659518787238e-02,1.370818639503845575e-02,1.770837944974582023e-02,2.050004216329441575e-02
3.907921788930920209e-02,1.115618122092581349e-02,2.917799006372337467e-02,1.233031412826493881e-02
2.387994234037801866e-02,2.957035235057736688e-02,2.527786275837433719e-02,2.009047874583417409e-02
2.075206308355179163e-02,2.871385943683247427e-02,1.831009893601602545e-02,4.297583780724640451e-02
2.279315674777505213e-02,2.184528712138572581e-02,3.905264006733611543e-02,4.472108066307438345e-02
4.474946901600010407e-02,4.528629614435356748e-02,3.843577429440894061e-02,3.921770327065170203e-02
1.845530594543367403e-02,3.834674792929997772e-02,3.476625667111912094e-02,3.655980593570967718e-02
4.709190543323110018e-02,2.624657381368519782e-02,4.940028572755920944e-02,2.980851018344342351e-02
1.487620786825078444e-02,2.228934542427146726e-02,3.729715745406685101e-02,4.460783315311388220e-02
2.580012351506875967e-02,4.450595669692779949e-02,1.246176637329485942e-02,3.028239683176468799e-02
2.269055458205555820e-02,3.059891086802913468e-02,3.772991613288186052e-02,2.978155268341114992e-02
1.993483581886851611e-02,1.800670553940244417e-02,2.278383354635445113e-02,1.495867492002077997e-02
4.025490557653719353e-02,2.105472958069527084e-02,3.802383559342675107e-02,1.066614029905713079e-02
3.999923467352538287e-02,3.450087127417330451e-02,1.836874806542779584e-02,3.808222038407446663e-02
1.490362749770648976e-02,2.459088631978377515e-02,4.494312663036535010e-02,1.214034195174010233e-02
4.574242873867114673e-02,1.759490241489464202e-02,2.461264371637299220e-02,1.092638185075006825e-02
3.782700783494429703e-02,2.911435796033310514e-02,4.936936824326804835e-02,2.690820579791521755e-02
2.608349724988575508e-02,3.505459314379505420e-02,1.683518025641847840e-02,3.413884676140691715e-02
2.908456160002986790e-02,3.555249851550314893e-02,4.382737646269679183e-02,4.245184712922518006e-02
4.283647929579479513e-02,3.348092965840084034e-02,2.163431820671803119e-02,3.688021178227127161e-02
1.933841974821896847e-02,1.341831319043863650e-02,2.213693938422150315e-02,2.289379563467080353e-02
3.536819100215365247e-02,2.663215974210765558e-02,1.554592077235219562e-02,1.565869163154112037e-02
4.469696955929362836e-02,3.666344764600468209e-02,4.031518226664841664e-02,2.519519469449846283e-02
1.024189807344952179e-02,1.815698719871342709e-02,1.425107719246438212e-02,2.134723623975070400e-02
3.796237557285855185e-02,1.068968374383360773e-02,2.337103038731067409e-02,1.911890133130862701e-02
