u1,u2,u3,u4
1.174191214642370668e-02,1.753037906187399422e-02,4.082701763771454107e-02,2.253418037378437933e-02
1.262267951212282975e-02,3.928260281646482610e-02,3.539837325459663925e-02,4.670546425410090907e-02
3.383067336049112861e-02,4.887716545121951334e-02,1.570321172435259344e-02,3.988721653484064711e-02
1.548055831167800128e-02,3.362259309021253112e-02,2.315717803389563331e-02,4.782525239044794346e-02
3.947880936266002366e-02,2.992144909478474529e-02,4.664164560998151909e-02,1.181355044442701334e-02
1.428335487492201489e-02,2.453872006920175194e-02,4.352653358662902927e-02,2.133564515259902400e-02
1.284473027136455621e-02,4.680769356716799751e-02,3.476792936145582658e-02,3.697046477576166473e-02
1.741791711736955656e-02,3.202150130469573475e-02,4.604130684477394236e-02,2.853957016225400212e-02
3.366502028691408660e-02,1.377890263053527242e-02,4.383806212247508965e-02,2.331549732830780208e-02
3.384443344837295004e-02,1.068939389860936069e-02,3.770285271127164772e-02,1.011790041327047251e-02
1.916211137007618748e-02,4.171524063306052132e-02,2.520209045868650188e-02,2.950510725005379281e-02
2.122494307237089012e-02,2.529614256750126536e-02,2.092862743166256853e-02,4.368942968514535202e-02
3.727721332298747359e-02,2.011757174686935185e-02,4.458494852075796377e-02,2.979119544630597083e-02
2.642459069398356980e-02,3.371428041107952384e-02,2.811150584416956255e-02,2.646505678755765173e-02
3.567383021074500143e-02,2.847623161440488576e-02,3.104978988087214037e-02,2.326250644810702595e-02
3.812845340897148827e-02,1.441873339460504957e-02,4.325832796670360525e-02,1.869385814250199701e-02
3.018530143517483139e-02,2.946833631311170792e-02,1.592590281035297789e-02,3.594021960712413810e-02
3.349136589586231699e-02,1.855398723620880000e-02,3.984752363581781781e-02,4.947866550114613654e-02
3.770102191175364603e-02,4.165150949495731447e-02,1.464055704569492723e-02,2.036447061868652819e-02
3.114236705149012879e-02,4.999903622118277019e-02,2.115449105316205211e-02,1.821992093313249544e-02
3.090067609388756631e-02,2.548483304535856947e-02,2.888550718268639156e-02,2.936959705289889089e-02
3.700457220361322297e-02,4.544734116529756951e-02,1.352651973014469371e-02,1.488018952851915058e-02
2.267380581352570340e-02,2.450717574213793007e-02,4.669131537245738151e-02,3.219116546170909532e-02
1.269383731900071421e-02,1.841459649933147383e-02,1.491530470808957558e-02,3.847769889952253747e-02
1.588208446522550513e-02,1.586434236846496690e-02,2.907056923832020134e-02,1.670647980870973437e-02
4.935839937696080010e-02,3.425489280342147724e-02,1.258594223340328555e-02,4.963626016704882071e-02
4.201869636357562915e-02,1.620081680129040885e-02,3.488538067958504157e-02,3.890301083088292672e-02
2.289237988190259698e-02,1.004649360977198994e-02,3.108941117770133017e-02,3.474016052781817715e-02
4.046278358608028369e-02,1.582224000970305217e-02,1.665925898379666537e-02,3.363314386419737761e-02
4.266862668930469782e-02,3.637355043672188537e-02,1.480017742386188599e-02,2.783146958405329635e-02
3.718711297890367473e-02,3.146521304765191596e-02,4.510500458043405908e-02,1.315567148523464486e-02
3.315922448536152284e-02,2.267509568863063790e-02,4.088070370278209381e-02,4.046222895319421392e-02
3.773563973299254998e-02,3.864319044470081871e-02,1.494528487847309080e-02,3.730354898128683538e-02
3.488801013360490894e-02,3.668502284021007281e-02,4.077845994106939903e-02,1.708535564075046309e-02
3.918712270509728396e-02,4.312342009174784108e-02,4.871809296769706588e-02,2.811849707800762738e-02
4.875715422278247696e-02,4.675131849357911512e-02,3.435291148050836213e-02,2.301939261143190821e-02
2.735807584041043128e-02,2.071186823675026656e-02,3.261970529744887687e-02,4.706028950496614349e-02
3.872797147754521163e-02,2.169418991661178908e-02,1.081159965135826059e-02,4.640537117274973894e-02
3.013360665899607327e-02,4.828577909195579804e-02,2.473633226919538797e-02,4.034655743432124381e-02
3.991331722384375974e-02,3.028878047996302891e-02,3.657905918150959612e-02,1.298082091357026166e-02
1.552939242356797186e-02,1.766389882402009601e-02,1.271331837424958047e-02,1.744361782149341650e-02
3.343147589881747400e-02,2.787970996834172877e-02,3.486630401719740396e-02,4.357658977063715022e-02
1.857106285353680997e-02,2.962025621319042817e-02,3.533579912012890095e-02,4.676554419221496534e-02
2.193913144478674970e-02,4.902286584895725052e-02,4.853884368295454527e-02,2.313714425310390427e-02
3.748778228026210940e-02,4.570965645180442849e-02,1.695403952731208003e-02,2.237495603449910983e-02
2.533758855652245082e-02,3.061791428689694672e-02,4.111418808888117615e-02,2.464049271368930899e-02
2.006222702609896519e-02,4.440214344433009164e-02,2.429519440530712032e-02,3.431317310467444509e-02
2.670827876775625637e-02,1.904326612458857870e-02,1.273674260631627031e-02,1.651313439625987090e-02
1.246954401701802495e-02,2.098993701317074939e-02,4.392195142143742043e-02,1.471187453623765129e-02
2.410742821857182749e-02,3.055700580422905654e-02,2.955577588432112268e-02,4.378130084054203397e-02
3.156053351379700667e-02,4.185657163914301149e-02,2.069969194721428540e-02,2.053075142132624459e-02
2.792096991785445598e-02,2.091980650197292069e-02,1.416071039741654929e-02,4.751498493732481815e-02
1.116706881739759280e-02,1.057517957917102069e-02,1.653011899442236726e-02,2.593694954083355236e-02
3.988355573574492441e-02,3.660338567404618215e-02,1.328936140870453676e-02,2.660737441465358538e-02
1.474033711751808820e-02,3.583522594333729550e-02,4.378857604739969794e-02,2.491104742156794935e-02
1.265165835658637467e-02,4.549638867925120261e-02,3.509972891477460000e-02,3.046965621301240407e-02
2.081578037428923750e-02,2.381244857256360759e-02,4.141049496454003720e-02,4.503322149371349198e-02
2.524992994536956817e-02,3.073925489067963479e-02,4.802927899955478780e-02,1.454587717723812221e-02
4.035865958117010321e-02,1.527927672275949597e-02,3.012103849268838590e-02,3.159979943012770909e-02
3.379010223975170008e-02,2.796249020254650691e-02,1.039329411188789562e-02,2.458275015432609401e-02
4.703885344507946487e-02,2.317069032442312451e-02,3.706196124693143801e-02,3.091207978071987966e-02
1.121281239959344075e-02,2.871890515637308405e-02,2.831773485764086523e-02,4.775011945273537062e-02
1.723434251183045621e-02,1.266376873607396800e-02,4.430449270140531665e-02,4.758584122990307946e-02
3.906318306941416324e-02,2.572103548900084302e-02,1.442103077949691975e-02,4.653297113192871037e-02
2.591252066640416241e-02,1.513149388985989691e-02,1.674419434329445927e-02,3.300951905554217608e-02
2.906012616233415863e-02,3.791339934789249994e-02,1.419881371603713520e-02,4.900778356413751369e-02
4.163967804024518160e-02,2.422753525053552778e-02,2.212908504384520497e-02,1.933471276409614789e-02
1.164608931054255184e-02,4.737763557737230402e-02,3.543418810115559620e-02,2.013470864508777602e-02
1.785505387028882979e-02,2.762842694005837596e-02,1.279163861230555969e-02,3.135342657510716696e-02
4.450778209170726252e-02,2.334399388676856868e-02,3.991093215995304005e-02,2.474473715325795423e-02
3.130939513470253760e-02,3.795111174388380443e-02,4.461528799876721824e-02,2.306446622841575034e-02
4.851186782015780297e-02,3.341426359391631157e-02,3.529806137888361756e-02,2.792362820535397583e-02
4.683827674878651703e-02,2.122208555247766248e-02,1.125253940518198409e-02,4.416844714515864856e-02
3.818440519780052361e-02,3.328944618484491746e-02,3.009121044352626451e-02,2.084151407328579605e-02
3.451003367692132701e-02,2.485245692003469620e-02,1.955015846548929792e-02,3.606222127414505235e-02
1.635955489733304999e-02,1.427281826960306171e-02,3.131516301944709674e-02,3.428541015634417599e-02
4.477566768590687113e-02,2.107683029715082257e-02,2.139196738781378240e-02,1.186778235547824266e-02
2.922918953866296410e-02,3.607803287480748633e-02,2.146447141228044475e-02,2.941251795285673015e-02
2.141521679182834328e-02,1.780142736825439387e-02,4.232951701246359666e-02,3.325382884495856062e-02
3.043512930970947855e-02,1.107191201624512303e-02,1.892357610012707428e-02,1.052887556453886014e-02
4.745967677117039069e-02,4.076317184234964225e-02,1.206339580598190034e-02,3.708729965672771800e-02
4.699800050298943987e-02,3.256114494263738501e-02,1.888716057793357606e-02,2.737106564371911271e-02
1.933588945966218872e-02,2.020495153129026750e-02,1.642475775394456813e-02,4.656096725068633452e-02
1.318029865611686224e-02,3.908531255845785340e-02,4.435144609134004240e-02,1.531393818457101041e-02
2.589004395058944891e-02,2.902645781341785247e-02,1.735880436210388705e-02,2.290637635988747312e-02
1.198856255876792204e-02,3.930962989310461675e-02,1.430143858287992453e-02,4.139418524120253712e-02
2.740071122168682982e-02,3.302171045103724500e-02,4.825817051920811007e-02,4.184863184657035967e-02
1.031760584653161790e-02,2.843536970035377698e-02,4.987628363058257269e-02,4.347914184074001820e-02
2.402535434603358944e-02,2.177307772655573057e-02,4.017292888832052489e-02,2.701432559967548858e-02
1.596939429272961272e-02,4.222230684812307983e-02,4.039109298760744371e-02,1.951394845199661346e-02
4.627607561989398322e-02,2.374443759061595216e-02,2.443933724511040267e-02,3.586919438697133006e-02
2.539856763146576546e-02,4.984182981322365230e-02,1.742036965597352702e-02,2.842975705389679669e-02
2.623164565241702800e-02,2.393275444390741136e-02,1.985176059745986932e-02,3.384403432636123171e-02
4.373898424207135760e-02,4.150621303465034523e-02,2.696799576558719241e-02,3.415969665831182500e-02
3.164073419849192104e-02,2.932448889187767860e-02,1.912104235516463857e-02,1.159472560052708656e-02
4.827753959028111691e-02,3.575060515629393393e-02,3.837643867685211485e-02,1.170203329609103941e-02
4.766101761538880238e-02,1.731881465496230496e-02,3.331749156386060867e-02,4.070904635962323964e-02
3.218918151706542941e-02,4.508668750685369819e-02,1.394412308942158570e-02,2.013131902575210352e-02
1.870499780649291510e-02,2.860337716279677533e-02,2.633441508099704231e-02,4.125226729429475048e-02
2.810421227590995802e-02,1.394027745094295230e-02,2.647432217810190280e-02,4.887943768965177793e-02
4.865547726380406446e-02,1.331124622247045752e-02,3.967434425891465388e-02,3.598815618258343479e-02
4.401424638393478667e-02,4.065398891723420033e-02,2.181409771024097471e-02,3.968594250572551885e-02
3.059142633236409947e-02,2.853190016478548280e-02,1.091455064242914316e-02,1.726259566026284303e-02
3.836784150702556018e-02,4.608706268658099153e-02,1.117582299401543092e-02,2.072564250774223266e-02
4.301721533451317858e-02,2.906411121674117026e-02,4.729508760729979333e-02,1.572595965411136346e-02
1.052453813138283512e-02,4.971671261897182836e-02,3.377988707806575674e-02,1.251148942267525654e-02
1.406298299348478567e-02,1.217860629230882799e-02,2.153130818654526435e-02,3.152339938677992115e-02
4.482148683574053993e-02,1.811658565345044408e-02,3.788714367056107007e-02,3.250112577896368399e-02
2.316531624536570522e-02,3.165664312075526510e-02,2.632741283239413421e-02,1.698549428189731134e-02
4.609132802540424900e-02,2.324309106714138318e-02,3.398972118180793034e-02,3.852983969295727118e-02
1.277720997188477869e-02,1.272298458666588916e-02,1.290573595120832369e-02,3.564147826037608602e-02
3.030707955006005372e-02,4.809990200974871566e-02,3.186948576000712269e-02,1.765715171094029562e-02
2.631410515853968568e-02,1.925880434842534156e-02,3.400141251353372418e-02,1.242296795093323671e-02
2.916853920774286485e-02,2.393582079501228865e-02,1.473986177639748096e-02,2.532051956351700009e-02
1.971874094192056087e-02,2.697268755044994470e-02,4.524113906624099152e-02,4.151837510512255969e-02
1.373250395562176755e-02,2.013908819405347411e-02,3.374659039855786025e-02,4.055479865239523113e-02
3.921780273207810946e-02,1.569797305754640215e-02,3.612629232002140950e-02,2.231693486165980955e-02
4.274754537950996996e-02,2.312943837015504767e-02,4.298348238466265930e-02,4.879684125575092790e-02
4.028524199315505760e-02,1.098422219784098847e-02,3.842989285581253911e-02,1.342406653398969633e-02
3.503518268419792553e-02,3.148373097787242336e-02,2.024610477015239760e-02,1.780407629443096079e-02
1.611807015219544892e-02,1.998393454886034093e-02,4.919389657505590652e-02,2.417552220545545610e-02
1.391344778321489117e-02,3.819398078974434868e-02,3.917595764658607371e-02,1.388749613582812917e-02
4.340461607608571415e-02,1.286949775058285686e-02,2.360509469792451687e-02,2.764631988019707748e-02
3.714340548378020079e-02,2.579841683994465312e-02,3.872653861059285191e-02,4.712895944507437818e-02
2.478251985894943527e-02,3.971870437444489921e-02,4.308459827728194913e-02,3.002685834335123982e-02
3.479435206507615341e-02,3.797784892739420465e-02,4.186586813965403192e-02,4.930605148391049158e-02
1.813177164637532965e-02,1.898050357518207484e-02,2.899419098883006252e-02,3.754841468811172950e-02
3.070654491868009262e-02,2.726729082666164844e-02,1.196747922432865596e-02,1.262102820628296582e-02
4.227709269329336939e-02,2.495822562074986178e-02,2.862054258364161996e-02,1.851617361830890790e-02
3.446923811570201668e-02,1.879148352444322267e-02,2.407121205848972156e-02,2.226348643057110208e-02
4.706965513837842868e-02,1.318260191003638518e-02,4.058994642137354891e-02,2.678601271420278512e-02
2.321635951568955247e-02,1.491190713634143669e-02,3.423606620970322950e-02,2.045463633026662481e-02
1.378788758961064717e-02,4.095200303331008457e-02,1.048107775421592766e-02,2.850696880343183554e-02
3.177779610309409281e-02,2.349808854782391154e-02,4.438591337576092144e-02,3.900942798933036693e-02
2.166677501951259216e-02,1.991144829334859020e-02,2.788118114028625971e-02,4.389673881941349998e-02
1.075351678699139508e-02,1.866518356809163809e-02,1.847146902642431143e-02,4.037042269726929394e-02
1.892674125102423305e-02,3.825583073261725614e-02,1.191124235372565884e-02,1.229990482890140277e-02
1.990415872583092827e-02,3.521212497775279976e-02,4.899976858632756893e-02,4.175194499225776124e-02
4.235681581622093017e-02,1.157308506146402516e-02,2.987090326691514003e-02,3.498486414625604640e-02
1.829308439679191295e-02,2.573879093002563734e-02,2.777225296649721287e-02,4.836669477552961449e-02
1.601947859287279619e-02,1.487078748061720912e-02,1.378532670914891546e-02,2.298687608550996006e-02
1.628662822691867573e-02,2.778023490038491333e-02,3.211857517224955827e-02,4.569365249722278505e-02
4.206804205570120053e-02,4.934257295788831849e-02,4.650673262401068542e-02,4.205055853816427186e-02
3.189543783185003895e-02,3.009685808092381343e-02,2.086842671155741263e-02,3.544738710871625509e-02
2.096631267733340201e-02,2.979086409623570714e-02,1.802384952960595782e-02,2.891180218043447325e-02
4.020353729695578388e-02,1.689783195286664874e-02,4.144417111407941445e-02,3.907320395713978489e-02
2.562793695548740147e-02,2.733104920912346469e-02,1.426685715170613808e-02,1.760567345562894653e-02
3.501747191216719041e-02,3.369289694951431435e-02,4.789810496937790124e-02,3.453855543540925582e-02
3.533341567671251238e-02,4.593730446461853634e-02,2.547451091552990765e-02,1.118826455450979036e-02
2.162703638803703879e-02,4.326594057868609483e-02,4.331994408858790696e-02,1.862103512227410163e-02
2.785655721257900702e-02,3.710447035960163370e-02,1.702255569756963571e-02,1.443911661334718738e-02
1.753660371769145965e-02,4.773648638713017672e-02,3.071589039561783280e-02,1.584409353270475537e-02
4.436615644901692468e-02,2.030058084944887098e-02,3.891249871028519547e-02,3.985481358938297580e-02
3.820241833180432200e-02,1.242725754652251706e-02,1.566208442024356537e-02,2.432689463449340395e-02
1.362828582578076535e-02,2.386326827659642630e-02,1.920842914424866071e-02,3.738425456716670814e-02
1.555133855662953549e-02,2.404290530688873301e-02,3.774624549551203190e-02,4.277213719861015090e-02
4.642233149992383567e-02,3.646972876253003898e-02,4.085678683761231889e-02,3.652589784093794589e-02
4.758970773335324811e-02,2.920166567700209492e-02,1.398491764179786261e-02,2.836789808615011732e-02
1.439098619719652791e-02,4.228728643893389649e-02,2.038954547114535387e-02,2.972014118818085138e-02
1.235894649881264483e-02,2.691220879362575535e-02,3.542462625614766630e-02,3.222919708978053827e-02
4.264546066810243757e-02,4.398810649473843676e-02,1.366394718156813126e-02,3.703912775436074556e-02
2.949797970619574827e-02,4.994229843066978758e-02,4.557678817776562169e-02,1.266346312966564261e-02
3.982793204896634826e-02,3.683799146580895439e-02,4.410071812830958921e-02,3.113149082650047000e-02
3.984158371523903452e-02,2.369312249588906988e-02,2.301402025820711503e-02,1.344593422087241724e-02
3.791032536344166731e-02,3.321448075209049167e-02,2.367012981891486456e-02,1.819429265560571635e-02
1.002447097207963267e-02,4.706628712595588987e-02,4.418824207407037047e-02,1.041377971029465964e-02
3.835446221983486448e-02,4.878879163717077250e-02,1.523149537675652122e-02,1.687236720828488856e-02
2.685983055205368869e-02,4.560648298651878707e-02,3.032738165714168183e-02,3.121012921213687369e-02
4.370452128918724671e-02,4.138969119414235426e-02,2.537225987411689809e-02,3.371411060898456963e-02
1.137830903023282457e-02,3.958412114698606210e-02,2.117251354171596767e-02,2.193371337173962571e-02
3.480479670035327433e-02,3.087286861331676319e-02,2.880899267624494747e-02,1.930541529950817112e-02
4.118454110221104331e-02,3.050954711141345282e-02,4.370231778204488465e-02,4.536591064567233045e-02
2.910159148369333149e-02,4.866971029381022412e-02,2.244920295184688747e-02,2.366623186259356887e-02
3.910036330165350682e-02,2.289876210936304252e-02,1.193902724458555629e-02,3.543104864314062380e-02
4.833965295374519772e-02,2.830636724845864843e-02,2.742514368491975885e-02,2.553963499908698878e-02
1.302242285302867772e-02,2.432053036188643741e-02,2.160886368126818669e-02,3.631571947276878570e-02
2.841074529975943369e-02,4.427221354294313960e-02,2.768543235104930361e-02,4.668546697637313003e-02
4.968574868257881472e-02,4.622298768227693644e-02,3.026915336837582987e-02,2.514249083689370362e-02
1.675442447970899862e-02,1.457540093322047189e-02,4.694468534067823551e-02,2.600825554972398951e-02
2.425443457782103240e-02,2.639925127003633215e-02,4.450640629968802969e-02,1.790360805346681572e-02
1.313222616021273229e-02,3.383755218160621608e-02,3.191240848647957512e-02,3.235581983651329013e-02
1.684972154532750344e-02,3.552709803747392675e-02,4.002203162518312013e-02,3.642193033078002656e-02
2.148989341820674651e-02,3.067943483695879242e-02,3.166320879153755596e-02,1.089545768959009758e-02
1.922660927687368237e-02,2.076431936966952746e-02,1.310636657171402111e-02,2.443325613074457878e-02
4.073064605636429053e-02,4.115250256168143106e-02,2.571869796331267138e-02,3.459557030143585454e-02
1.208927583079017279e-02,2.276283405161347306e-02,1.631220868029475621e-02,2.081743451756769281e-02
3.517949896769443502e-02,2.959126363763815715e-02,4.753188020896383786e-02,2.983229027965889069e-02
2.628360663515584561e-02,3.197600918105077822e-02,3.626964013445577867e-02,1.364521780244652184e-02
1.719148501168529103e-02,3.995421908651090176e-02,3.245243321454449603e-02,4.522273494269450633e-02
4.623553838382557513e-02,3.285858753000916316e-02,3.406578088440564978e-02,4.401059469238748773e-02
4.610845267675658943e-02,1.537473907874918264e-02,1.634860338099629676e-02,2.171168241084394518e-02
1.295525653005606334e-02,3.415178343303630626e-02,2.703561665720626006e-02,1.062359069817376406e-02
3.431570188910109537e-02,3.217443755403641414e-02,4.827096303370584374e-02,2.784714963698883827e-02
3.784950627236072229e-02,1.982306101996536910e-02,3.024460399954016776e-02,2.414825610142190895e-02
1.386217158622809510e-02,3.173977340505445416e-02,3.519277025527250274e-02,2.426720294667088565e-02
2.061799804289120991e-02,1.711976460014790272e-02,4.187948042844116120e-02,3.663202463550362109e-02
3.416032158555500770e-02,4.499680926824396049e-02,4.624513409418139903e-02,3.586133440729388083e-02
1.141277472585822128e-02,4.305751268257713288e-02,1.764407919022438140e-02,4.493412259690411636e-02
4.931905245617340672e-02,3.046583212408366520e-02,4.319860519096094253e-02,2.057466567845384064e-02
2.964256914738576387e-02,4.211275961293287767e-02,2.764996718836277428e-02,1.738783294282707573e-02
1.998155129832385885e-02,3.132443287522791026e-02,2.901829229784825409e-02,2.669639324131181657e-02
3.961145331014231247e-02,3.076876097095302548e-02,2.155367289136271569e-02,1.249249987604926157e-02
2.487196530944674189e-02,1.141552508319763036e-02,3.802075365066429069e-02,1.085278043722644886e-02
3.123983244203813736e-02,2.468267506753827473e-02,2.056492543177487753e-02,4.116660637419407298e-02
1.029972187538671750e-02,3.439504605834582673e-02,1.044637334918068622e-02,2.884764374553194788e-02
4.398854455174964345e-02,2.591513140245952501e-02,3.102282238633234657e-02,2.690875006672210912e-02
1.639130164020786637e-02,3.727886253427689645e-02,4.932100251527492263e-02,4.983639573720147209e-02
2.875026470252520228e-02,1.633573333178003212e-02,4.025412561662548155e-02,4.413579840372186536e-02
1.853798780321207207e-02,3.588487848365722044e-02,2.841292693383484780e-02,1.256918592373489421e-02
1.699610657522014276e-02,1.607094584831806477e-02,1.443336328197313348e-02,4.325059714339066913e-02
3.644293106725129266e-02,3.081126409879388073e-02,1.854231634550584928e-02,2.834289865576099937e-02
3.221893409693927374e-02,3.673615704460300030e-02,2.715235036186484235e-02,1.558237280734346697e-02
2.301410809701162977e-02,3.692541336553126913e-02,2.796338849255579351e-02,3.067115760735089625e-02
1.225233911614767406e-02,3.679772551287113086e-02,1.424538701727395655e-02,2.983520844447309223e-02
3.435046008998102890e-02,4.532768829814658174e-02,4.047960484738246517e-02,3.683659547514664401e-02
2.232739789046296608e-02,1.063612517874142419e-02,4.035151663770845942e-02,2.827318164265062161e-02
4.881040915601629615e-02,1.229690101785132876e-02,3.956061596824236165e-02,3.628518755102848325e-02
4.587464240226795525e-02,3.230400133061397255e-02,1.810971343461367442e-02,1.162234036844826159e-02
4.105360870975662685e-02,2.480428479147917323e-02,1.300038692767830836e-02,4.974755372554395816e-02
1.531223479514494737e-02,4.542552218668349795e-02,2.060009601658730621e-02,1.694347088162812334e-02
4.160732091747602196e-02,4.766246197447891741e-02,4.537256329932189136e-02,4.498493650771075159e-02
4.378202718106725261e-02,3.494590056984635262e-02,3.777933846941201185e-02,1.569328332371502932e-02
2.024313993062719363e-02,1.463906661289204880e-02,4.120774336741240412e-02,2.543975865057197805e-02
4.386329935864082680e-02,4.745436778241303444e-02,3.391209271663166852e-02,3.765298282846844119e-02
4.196589301735485777e-02,4.039593207080326154e-02,4.581001829435771278e-02,1.903215513709156231e-02
2.793760654243319236e-02,2.282906223752012229e-02,4.135775348816905783e-02,4.305211664063477578e-02
1.499392746390907846e-02,3.873113048658224922e-02,3.666034917452578451e-02,4.319443382512416080e-02
3.615965445799459999e-02,3.209666027719972753e-02,1.295531412818012526e-02,2.389062014137437184e-02
3.642844940739769360e-02,3.896530811721291704e-02,2.726903499014068921e-02,3.411240888081853995e-02
1.653322850269638156e-02,1.007572846892081445e-02,3.203463328838176277e-02,4.899161940094035050e-02
2.460375368588381406e-02,4.191569763489084999e-02,4.383276451083226860e-02,1.922591575773219957e-02
3.142564265888139058e-02,3.464493305171115894e-02,3.247331168706664439e-02,3.554485293361193954e-02
3.441839500726405487e-02,1.381231647145214972e-02,4.612414805038025922e-02,2.495115016625580953e-02
3.555185029717366357e-02,1.703329174500358215e-02,3.915612764088560044e-02,4.909745951295833161e-02
2.499230697505385596e-02,3.065147015974813843e-02,2.596396174567770082e-02,2.603454422508600513e-02
4.861440026359453020e-02,4.464089268469661337e-02,2.724742964107056825e-02,4.530759803798374563e-02
4.733669678852266832e-02,2.976160704911116894e-02,4.528415982673903578e-02,3.337792706004636539e-02
3.630275710443026105e-02,2.562787898450358259e-02,4.226218122735548449e-02,2.822985902469942604e-02
4.380283264289924067e-02,3.812004295475631549e-02,2.441007886734294918e-02,1.176957548856635664e-02
1.849031415022507618e-02,2.008813978387014726e-02,2.672528853232808421e-02,4.883439774754027435e-02
2.037941692169581431e-02,4.107078887640407822e-02,3.692267357931106053e-02,4.589782623927922411e-02
1.211656232027105359e-02,4.008705688169259679e-02,4.767601547272617979e-02,1.675941762303773466e-02
4.178365440956297028e-02,3.761714772699065873e-02,1.790422696669731473e-02,2.684946151838311229e-02
4.148473077812422916e-02,3.248038064450708973e-02,2.004086266931081120e-02,4.147501978101275633e-02
2.261091616603276219e-02,4.237604161380403855e-02,1.876841659721584926e-02,1.848185346475125779e-02
2.606924124419545546e-02,4.103055260141712929e-02,3.853752974758846428e-02,3.866743562253830563e-02
3.523911260751761559e-02,3.375805424339937966e-02,3.110990090399971125e-02,3.689450575747801192e-02
4.649587215031956988e-02,1.553171098237586881e-02,2.759084506568476591e-02,1.537814019678164154e-02
2.584295064036564588e-02,2.248737098434532705e-02,2.109059924798893995e-02,2.550624587745695115e-02
2.049288769461391976e-02,2.982785653971815193e-02,2.582690292669650306e-02,1.254171632915971127e-02
3.846280831038786235e-02,2.130306926956748725e-02,2.906572640757118520e-02,1.633792493168949311e-02
3.538557091320385789e-02,1.956619865183165455e-02,2.123195942573776612e-02,4.248433462240493869e-02
2.668790243397549389e-02,3.835345649611147933e-02,3.974933683903420639e-02,2.957306730927058980e-02
4.982486504018847351e-02,2.049374221371272342e-02,1.976493294022817898e-02,4.554906081049305000e-02
3.840884402441650108e-02,3.244557264418074932e-02,1.154782503750421269e-02,1.898063015867304526e-02
