u1,u2,u3,u4
4.734163583873402664e-02,1.043023750701494237e-02,1.148217353096080487e-02,3.036967258214851723e-02
2.198280527407073248e-02,1.667917493761014378e-02,1.893105652345246359e-02,1.762876516318649667e-02
3.293462750705215131e-02,3.487315558717255654e-02,4.906817262994559586e-02,3.959530222894430684e-02
4.226408534660242022e-02,2.331860525412446719e-02,2.708698046230496870e-02,4.128983582158844701e-02
4.067011270158379932e-02,1.446824436404245406e-02,4.784915403566991632e-02,1.861349702088880079e-02
4.196704252152403530e-02,2.590876932718669257e-02,4.438875146659846532e-02,1.237771907196105921e-02
1.170832731512755354e-02,1.802267682177476765e-02,3.196293115851289030e-02,4.902167381423959414e-02
1.000112907438727682e-02,3.165333251087391886e-02,2.669272046941324750e-02,4.227630332643655953e-02
4.211582811577588986e-02,2.408901957758683918e-02,4.023844435871682529e-02,4.255957084646761618e-02
3.509579747829004448e-02,3.131593053326888615e-02,1.908221127169518194e-02,1.602928411916335061e-02
3.624067810904856718e-02,4.588474556415804428e-02,2.562415949187046502e-02,4.515916359899742327e-02
2.849288810381903070e-02,3.651893866702532465e-02,3.663852508261975643e-02,1.411136707206325086e-02
3.870130475083373434e-02,4.667007261875527613e-02,3.749717264122225807e-02,2.185624399553092595e-02
2.982732211384665766e-02,4.486225775859548071e-02,1.231409898766327310e-02,2.067708556315479146e-02
1.788670178204785147e-02,4.747440250082244489e-02,3.156129477073059408e-02,2.836375828309025543e-02
4.340859973677915068e-02,2.617240525953561103e-02,2.732412980971964112e-02,2.710227207531536869e-02
1.907250547310919420e-02,4.468083329411315363e-02,4.540891866137222732e-02,1.572153252275821506e-02
4.870665727165648939e-02,3.686934954669645464e-02,3.516492131106975505e-02,2.088257874191001146e-02
3.285370956607217702e-02,4.657447867006810766e-02,1.720969172522891777e-02,3.205431310068706380e-02
3.576297115988368719e-02,4.675582801977425790e-02,3.769374607709150005e-02,3.536751147923154065e-02
1.440014098084306700e-02,1.394244752238971846e-02,1.592509875928185131e-02,2.709107710092906879e-02
4.417006584014158271e-02,1.354769334600893979e-02,1.850341051287597571e-02,3.797111515849337093e-02
3.493494457576594436e-02,2.959400551427662091e-02,1.269758644936789041e-02,3.209337873072103109e-02
3.827155795921817483e-02,1.818543275507705781e-02,2.325575698238543237e-02,4.356280792641358673e-02
2.635857842028886677e-02,4.726999027841405354e-02,2.627045724046732367e-02,1.025613509347564171e-02
1.199983794944388393e-02,4.385479717449063120e-02,4.316728953988729217e-02,2.205425931382767879e-02
2.539895936304851012e-02,1.539717092805696630e-02,1.115476654181695240e-02,1.391158076315487241e-02
4.686926519662618085e-02,4.465075815039991347e-02,2.637268831414499998e-02,2.647697739124513228e-02
1.772084954600720852e-02,1.909598824116984575e-02,1.858033829120085689e-02,3.737885820531283015e-02
4.821769261902476844e-02,1.331105652181104049e-02,3.336416950162405387e-02,1.328675615411198906e-02
3.095622470492914724e-02,1.763229849540147443e-02,2.152478341316769669e-02,2.173846234762204233e-02
2.900224891303047198e-02,1.560872250605399407e-02,2.612493668794892143e-02,1.728220501261470629e-02
1.843590047467461371e-02,3.579269058328642117e-02,2.817759084782694295e-02,1.770257583828742723e-02
1.693013632784937106e-02,3.175175676690556587e-02,2.182715507840257002e-02,4.509003218339917990e-02
3.855370544554120177e-02,2.331553260441860537e-02,3.315001788615951767e-02,3.524762095069011031e-02
1.423422903917860756e-02,4.017410666374091749e-02,4.135958714269750980e-02,3.006688798407876340e-02
2.739222192210375578e-02,3.693804771734469222e-02,1.819353257241828822e-02,3.738848915533171668e-02
3.995016841826345283e-02,2.805407214586323750e-02,3.066726758900670952e-02,1.903306266465465413e-02
4.495361373398579219e-02,3.122727769476932314e-02,2.292911491759033055e-02,3.150249953629937621e-02
4.810055392913029082e-02,2.023633973006994449e-02,1.138061136375094137e-02,3.062955838562365224e-02
4.037320865805362619e-02,1.081981002079335924e-02,4.636718463327114265e-02,2.552347513340892660e-02
1.138590238307393178e-02,2.211424452493338660e-02,3.102215179327383332e-02,3.937522300120215035e-02
2.533532224780913819e-02,1.836934187128730356e-02,1.916790417675848582e-02,2.656472617806925757e-02
2.397981259756504224e-02,1.205366042902185006e-02,1.857530291865960859e-02,2.797780976257340652e-02
4.263278539024160929e-02,2.566407489919939749e-02,4.528809750691944330e-02,1.358252338475395525e-02
3.096125112319520617e-02,3.086298707448998507e-02,1.907846511003699619e-02,2.040194083419706594e-02
2.276430857388424267e-02,3.205897802293318499e-02,1.678054544701876663e-02,2.660361837166853177e-02
3.624835861660541392e-02,2.281791222920436651e-02,3.251079357056482766e-02,4.657432152570433609e-02
4.350596314188275027e-02,4.591342885636097437e-02,4.752832794516439335e-02,3.640655635963199743e-02
3.605454651075327976e-02,4.610624036399721404e-02,1.960572933050591313e-02,1.806483625641182311e-02
1.108933553237129166e-02,2.872777062573887014e-02,2.556230960509130873e-02,1.805713135871964484e-02
3.882801300234151043e-02,4.124537379520182984e-02,2.723374173683434929e-02,4.103560865832962118e-02
1.422242201443896757e-02,1.709182202817099636e-02,2.674857628317092034e-02,1.930045072367231329e-02
1.545920895012290949e-02,4.180669968791407565e-02,1.420934908244708000e-02,1.389598857946816937e-02
3.700449904709971621e-02,2.241745499733033969e-02,4.627197223035930951e-02,4.377023339907093469e-02
1.915481789794651335e-02,4.032477020737568890e-02,1.530450839202981625e-02,3.118218369755072772e-02
3.507117012761502839e-02,1.735665491160307689e-02,4.765267035597967049e-02,3.434400337306355022e-02
4.093433743114473916e-02,2.179249449767406421e-02,3.821023920509786925e-02,1.501442513026119557e-02
2.527839538723024304e-02,1.124562818804619030e-02,1.349022902066994781e-02,4.235523829966673232e-02
2.396416504668414521e-02,2.055710875494659931e-02,1.875280791488128165e-02,1.661406702457971299e-02
4.854745253982200442e-02,2.006762296971085699e-02,3.090821120538689293e-02,2.846568645304595191e-02
4.190395752128001083e-02,1.892690369154828578e-02,4.302686194355271471e-02,3.679741626165213692e-02
3.430442447563469138e-02,3.302373983434399307e-02,4.359330053368953156e-02,2.120478447485677279e-02
1.479935243465848801e-02,1.780772590509481501e-02,1.018802285820473615e-02,2.684868081467547268e-02
4.337409662946006828e-02,3.783914763394171515e-02,3.026377259632534455e-02,1.222462665224911121e-02
2.720800988120550268e-02,1.201647653575422386e-02,4.802494130986359466e-02,1.544659174654117520e-02
3.523124436656444730e-02,3.460391286944233119e-02,2.352239329063054996e-02,3.181852421467289138e-02
4.595878686550948500e-02,1.454853644315219630e-02,4.201070668370835565e-02,1.645669399360166069e-02
4.072439244612297699e-02,4.286437836645562438e-02,1.526190684747413991e-02,2.715329122392456940e-02
3.881193877388203206e-02,1.103206970193386371e-02,2.197349984523422339e-02,2.743857763072595629e-02
2.458029019981652213e-02,4.946327090558270273e-02,3.056345013042922887e-02,4.637122735613920937e-02
4.538739429909369183e-02,2.915959219319157192e-02,1.821301149730984031e-02,3.206211054806000493e-02
3.882216062679554047e-02,3.378114863682665087e-02,1.441754945946144284e-02,1.743665646383321666e-02
2.441467977999085825e-02,4.509236745150360659e-02,3.862281442051347657e-02,1.687510774091255383e-02
2.846676492800238878e-02,3.736819988124025216e-02,1.844219011701574151e-02,3.066414777033801831e-02
1.356691834366358443e-02,1.507847437267206825e-02,1.654274545653744433e-02,1.424241694258170099e-02
1.702307357985751585e-02,3.589346505523509367e-02,1.519095515073771996e-02,3.422350365077366646e-02
2.565345528017229371e-02,1.398657277936861225e-02,1.479167366178817632e-02,1.592469533052329189e-02
3.973575756474349158e-02,2.724507581168037623e-02,1.771321458133187643e-02,4.563161557555987791e-02
3.885135184587595880e-02,4.786455897589707992e-02,3.542808617539715266e-02,2.599577889918005397e-02
2.370899004582868383e-02,1.273117469950669003e-02,2.384968243098485596e-02,3.916551210650469350e-02
2.519323904361300132e-02,4.126973769025086419e-02,4.618841557826978972e-02,1.852331511867268826e-02
1.908693651664955526e-02,4.642395445511470625e-02,4.153058904888844854e-02,3.636565356523536324e-02
4.808653546638018417e-02,2.057065499646049470e-02,4.763177944521078400e-02,2.967668406499418543e-02
2.152717966624644388e-02,2.989677795838225488e-02,3.848728579885700440e-02,4.209721550545642704e-02
2.258054255470247004e-02,4.625076294329708015e-02,4.517667118489403222e-02,4.424969327307815004e-02
4.029739708362794354e-02,4.331009453763833006e-02,2.317270162500591896e-02,3.552804560460875311e-02
1.726857560404239378e-02,3.970874423359801314e-02,2.683707912114939587e-02,3.646064983594098086e-02
1.147814493226532485e-02,1.003714565336961441e-02,1.079227813384538506e-02,1.822390927748068074e-02
4.092819097804320516e-02,4.332436523525722699e-02,3.492190435422162786e-02,4.455594782351122995e-02
2.086804359619841981e-02,2.018385145312356563e-02,3.747668326935026800e-02,4.946372583717688343e-02
4.880075835444942778e-02,4.616876406981503672e-02,1.731501724219037044e-02,1.548475619989043810e-02
3.897469074236344089e-02,4.610246364342637793e-02,4.088506364175218538e-02,2.326588633673225270e-02
3.315728943597113371e-02,2.233266562515317730e-02,1.342225188212591708e-02,2.164225603716477334e-02
2.683028984190945904e-02,2.456275852187323264e-02,4.698029840420509667e-02,1.334109890042724407e-02
2.414253093756507998e-02,2.042904811198645657e-02,4.452136224088139305e-02,1.223299066596687801e-02
4.672253214933853177e-02,1.041191015240435988e-02,2.500476875596256351e-02,1.744043296641601890e-02
2.225586713922552556e-02,2.531650626179274624e-02,4.286548901837754916e-02,4.600669838038159987e-02
4.986196658543930182e-02,4.294325176449687032e-02,3.847464379502197468e-02,2.261063163969360273e-02
4.377478721018481650e-02,2.432953218043505672e-02,1.799958505498450850e-02,3.244745492275081383e-02
2.968319311322484277e-02,4.287171832436034724e-02,2.382476398860568223e-02,3.318399073568934626e-02
2.906767752676371608e-02,3.445830030740177491e-02,4.081024375559751810e-02,2.958746843617230532e-02
1.535071309969482031e-02,4.805154008619361844e-02,3.883746504163537033e-02,3.742609214210811802e-02
4.919353987612333501e-02,2.065095163651657975e-02,3.206782562507565909e-02,2.371587483355906689e-02
3.759403279621870153e-02,1.114112110172609318e-02,3.201635681613469037e-02,2.138142613629358257e-02
2.705897820140223259e-02,3.833050629038130958e-02,4.208629198574534436e-02,1.761872819312334040e-02
1.822826460605907195e-02,3.995903050360110481e-02,4.130389370612867761e-02,2.930927136308650316e-02
3.379301432121079030e-02,4.962896868944990936e-02,4.472583240571956220e-02,3.072940188930127492e-02
4.460663078360672940e-02,1.718221401196435780e-02,2.787227399886475082e-02,4.842283088378085409e-02
1.020988422669213101e-02,3.167693250648437320e-02,4.062451556404470671e-02,3.776965795643866253e-02
2.181394075268328764e-02,3.099876732239584959e-02,3.775735247994482097e-02,3.460979073217063107e-02
2.691946059034737437e-02,3.653277280860653398e-02,3.751913243063269982e-02,1.877606435360050507e-02
3.013415976514694644e-02,4.080637175201774769e-02,4.514953765141294095e-02,1.023184295626043509e-02
1.425123859026660063e-02,4.455161711218928039e-02,3.460941609130176871e-02,2.404336012887526436e-02
4.176553296710298901e-02,3.488690152190925681e-02,3.282928950282692354e-02,4.403209471162849997e-02
1.193428629474080870e-02,4.529989985489004528e-02,3.095983262291531618e-02,3.268095988141445779e-02
3.157710829768629185e-02,2.476553115355194581e-02,3.294999606260353570e-02,3.034253995313924979e-02
3.911778615579886154e-02,4.193493194502734972e-02,2.450219507574179223e-02,4.485956718895741518e-02
4.829737439721708270e-02,4.760425131651436353e-02,1.935844074696352682e-02,3.430309998512591496e-02
1.243663583713361040e-02,3.574586300998371796e-02,2.047449043807971283e-02,1.078633365246717442e-02
1.403677989304457502e-02,4.370592100810460207e-02,1.147179105181298647e-02,4.589199276490329299e-02
3.063196662504640705e-02,3.515140552700150162e-02,2.273356480190168172e-02,1.068171724946383357e-02
3.534262534620995905e-02,4.287781576829514246e-02,2.032673868635988257e-02,4.122505000800665009e-02
2.625895619682494520e-02,1.945346350411322756e-02,4.034652030183299293e-02,4.147636748846417892e-02
4.929803176430302275e-02,3.208028799981360590e-02,3.865049507399506007e-02,2.037629580844662475e-02
4.731255853638544756e-02,3.737818541803886868e-02,3.277755123206018556e-02,2.448830231084818745e-02
4.611953278902641840e-02,1.908451350179816985e-02,2.872400359383677632e-02,3.916207165720688582e-02
3.622915172807016082e-02,1.054135169185526494e-02,1.724107796146070321e-02,3.793714783869132218e-02
1.715027209163271296e-02,4.618833884535235995e-02,2.799028204342378368e-02,1.312988473688121716e-02
3.886569297164139264e-02,4.745904960386375382e-02,1.369160661910669499e-02,2.986053891288210915e-02
4.840628069393772270e-02,4.559172706154453886e-02,1.360944644207287557e-02,1.521222501333677202e-02
2.244605521079772598e-02,2.075532259577759012e-02,4.939355258168590113e-02,2.347639145701759661e-02
2.912328774685555427e-02,3.001633502144896576e-02,4.842218199652502386e-02,2.583678179711807604e-02
1.404924909872195746e-02,3.278362812214215966e-02,1.327127391618908303e-02,1.511822250612341809e-02
3.291295708827215311e-02,3.966848015967367608e-02,2.172516561215364142e-02,4.434668084421379552e-02
2.926643304517079214e-02,1.456051417497750133e-02,4.213604643132139865e-02,3.941770644706527049e-02
2.590546817541739683e-02,3.102306266240201921e-02,3.062001152199047421e-02,2.398521650579537451e-02
3.537287851009712075e-02,4.934349543693747342e-02,2.705670759591862623e-02,2.801819238092528863e-02
1.689384326172806844e-02,1.559750806838156208e-02,4.068152061632944461e-02,3.329119399884580832e-02
1.016917679167526380e-02,2.122068799354704521e-02,2.716892920408948975e-02,1.309277103806863810e-02
3.462759592303690098e-02,2.573852413388956484e-02,4.407745112599580073e-02,3.331835793941621132e-02
2.335190716208258160e-02,2.801151184849638709e-02,2.089320219532292411e-02,3.530385861645098794e-02
2.621651278509198185e-02,4.658348746850241723e-02,2.271493041858028625e-02,4.105025399687617371e-02
1.718327129566908987e-02,1.021173565838986996e-02,1.596724190094309451e-02,2.193533205901489896e-02
2.712715853495935303e-02,3.879559923326397070e-02,4.864663769538161986e-02,3.526287441696492747e-02
2.309141392888772182e-02,4.323583697406555015e-02,1.249628419881688296e-02,4.695748906569822967e-02
3.104798742032356673e-02,4.090908741627050094e-02,1.786415599460581399e-02,3.994699432811284201e-02
2.391245044230605812e-02,2.286988371618690202e-02,2.027993174129987322e-02,4.715910989092787081e-02
2.250707711906576453e-02,4.054139196620534097e-02,2.456879740244799840e-02,2.582538235203343108e-02
1.252220740087168702e-02,3.289347797657425632e-02,3.402689776604563010e-02,1.678613801995069640e-02
1.437822203566084187e-02,1.906799500940042913e-02,2.696273531690627362e-02,1.329969514155500063e-02
3.375107683700646205e-02,1.785017641916977760e-02,1.510767540948132481e-02,2.542014530701031810e-02
3.281772803163134078e-02,4.886090712216360071e-02,4.830969155692847045e-02,2.904891176455804552e-02
4.256840361462272543e-02,2.202739284589334129e-02,3.061009917920868434e-02,4.480535124720556872e-02
3.636433085253162889e-02,1.757134547814043213e-02,2.778746174728265877e-02,4.287958308296393323e-02
2.241633991714791010e-02,3.008240515457075853e-02,4.181320946408115941e-02,3.556034905862796164e-02
3.558283769802700336e-02,4.673457677406441663e-02,1.963503462387937090e-02,3.682012772970483239e-02
4.404153003060350124e-02,2.330849466516848878e-02,3.348672082951732742e-02,3.503173914871350603e-02
3.484998747843252864e-02,1.577444682580311092e-02,2.066912185672714272e-02,2.048713011476453044e-02
3.035003852914755496e-02,2.271405772723888300e-02,3.048450723600368284e-02,1.866593538220597329e-02
1.968616769337490705e-02,4.610964567734085473e-02,4.709290352031730159e-02,2.770900237372152936e-02
1.048930993992393083e-02,3.280512499365648843e-02,2.955220999166590506e-02,3.830982241577014780e-02
3.978830894930345669e-02,4.868366631217005414e-02,2.092850356971061657e-02,2.885609227470459226e-02
4.525269351290211323e-02,1.365896650920792564e-02,2.966118810847996612e-02,3.075134069089736216e-02
2.760350465803834696e-02,4.613580531788510908e-02,4.285090140788216928e-02,4.046937682361379657e-02
1.650515407684387953e-02,4.746648451812144481e-02,2.174687190975867213e-02,2.723274950529483429e-02
1.165114652335367054e-02,2.968734278476618110e-02,1.203522835120358035e-02,1.464500595949916675e-02
1.132353699724654439e-02,3.738036831234810287e-02,4.621188716890854697e-02,1.826855099180273861e-02
4.650626850958446828e-02,1.194794383821979819e-02,1.958783513108853375e-02,3.569812015468859512e-02
1.717854829207705880e-02,2.121041477953337917e-02,3.674992042068410403e-02,3.218076807711247461e-02
3.513898380482261691e-02,4.625924906564553296e-02,1.140779195282738169e-02,1.765388729725916872e-02
3.733706128292997584e-02,4.722946871730169388e-02,2.372573900450050677e-02,3.318967561904076491e-02
