u1,u2,u3,u4
1.811399478344240602e-02,3.277878201812078202e-02,3.828244809511054808e-02,2.141903608373257883e-02
2.795157369071003817e-02,4.962384563059384079e-02,2.719946162012225332e-02,2.604740915987910355e-02
3.374004095225206085e-02,3.320767101407506167e-02,2.514578579178113754e-02,2.020608024588444254e-02
3.334603208755801407e-02,4.116954690246357046e-02,2.625592335201732547e-02,3.527806689235626902e-02
1.133605673892441532e-02,1.619581827523668138e-02,2.664020356733810130e-02,3.067531759620505810e-02
4.474638990850954290e-02,1.512307959220803889e-02,3.378634043697053418e-02,4.880548389635908091e-02
2.291192892538338952e-02,2.093230460909079049e-02,4.583547567752400270e-02,3.451723059167210311e-02
4.342697855294562481e-02,1.922197545189115175e-02,2.548148474288620263e-02,3.513915832467497807e-02
1.175652197372991682e-02,3.752975913010882930e-02,2.842456554039909933e-02,4.496715156568362182e-02
4.015430418987362554e-02,1.340167207181084189e-02,3.316131331496855600e-02,2.850532281846000771e-02
2.870418126801670827e-02,4.588549758658866384e-02,4.992767754311897704e-02,3.131817410050678069e-02
1.710007279299484428e-02,3.995066567888451436e-02,3.645447633574015051e-02,3.758647924835564064e-02
3.318356596615407855e-02,4.230906340095030860e-02,2.391985215162074213e-02,3.958451787600428956e-02
3.209047704423383107e-02,1.597067907390641722e-02,2.259442582238183755e-02,2.645476660859523432e-02
1.334510341093789881e-02,3.602800103299747675e-02,1.402294673817067183e-02,2.096863491224083831e-02
2.267205535346191597e-02,1.633073172863996891e-02,4.371181531902154638e-02,3.400203681682840984e-02
2.847853717592569583e-02,3.025734055845664960e-02,4.318042735519107139e-02,1.585363197565252402e-02
3.905736495024138277e-02,4.339688975191541981e-02,1.173787354931975051e-02,3.751749183174100943e-02
4.242145437677020264e-02,3.686879800583035133e-02,4.502358496807371685e-02,4.280466888003808812e-02
3.641941488246678432e-02,4.570813294327813470e-02,3.722805975990343963e-02,4.749365575135817280e-02
4.488325975730297207e-02,1.520557511685711322e-02,4.289393688623889533e-02,2.150307218966102801e-02
4.735901824034809832e-02,2.999899124417752805e-02,1.304646938531933004e-02,4.933040748742322651e-02
3.696880147629084956e-02,3.842137456867878581e-02,2.631415911485784909e-02,4.767514232252388628e-02
1.217341521762653304e-02,4.683706268806164807e-02,4.570297284495682122e-02,1.751681388063251049e-02
2.677706075403469416e-02,2.563319246107639837e-02,1.779086792108190707e-02,4.323239858576455319e-02
3.772241222532742022e-02,3.109519178027891212e-02,4.891575014247245140e-02,4.107031516621592604e-02
2.477134963762384762e-02,4.216115174734617194e-02,2.180506624830132884e-02,3.365001779355442091e-02
2.710679943525838576e-02,3.007328579252616096e-02,1.073135864086971307e-02,1.898762912071012138e-02
1.206548673180804498e-02,2.601680448176277305e-02,4.366570524484875843e-02,4.301332157199987821e-02
3.061657506847743904e-02,4.326483886213337848e-02,3.386054665276892056e-02,2.078433264151327911e-02
2.621183231349238224e-02,4.764184089543741646e-02,3.004749564445591270e-02,3.406279095556178499e-02
3.450517142414655930e-02,3.250288898244396013e-02,4.982447375817580099e-02,3.497057606932823387e-02
2.985796754593492142e-02,3.974133512053316247e-02,4.098185594937527043e-02,2.511549040574543451e-02
2.235517992078429883e-02,4.305891386666574339e-02,4.685213230070744278e-02,3.331238899187126401e-02
4.593281042453176838e-02,2.368647787574466174e-02,2.915823498741157427e-02,3.822857302571122662e-02
3.620844389624734011e-02,3.967615213607687125e-02,4.393968020775104039e-02,2.250972560022954788e-02
2.222386178056666439e-02,2.207958733875172580e-02,3.848364454931223200e-02,1.381190128389594464e-02
3.278827617960354546e-02,2.775559080220886543e-02,4.139200057319320641e-02,3.168314117178337719e-02
3.107727624789408116e-02,2.400347879295035292e-02,4.617265832670898462e-02,3.088446605899376751e-02
3.300251836429696217e-02,1.428548084253582207e-02,3.556951324887729776e-02,2.087197774672538281e-02
1.857112657844214865e-02,4.395020825522601149e-02,3.830683770241928576e-02,1.597720099639766272e-02
3.002283869935157279e-02,1.304246104558956162e-02,4.257217344845991985e-02,2.562492504327033155e-02
4.316636001956614122e-02,1.709390384682119013e-02,2.436099821573323165e-02,4.562272642340791523e-02
1.681158018096997470e-02,2.089722775140907818e-02,2.508167956540222759e-02,1.975774781902062821e-02
2.785438049351682960e-02,1.766720551475061546e-02,2.264192841103252613e-02,4.241822521420044595e-02
1.632496273558035893e-02,1.552767278295079899e-02,4.977672326033025230e-02,3.048459094980223577e-02
3.290024034307265088e-02,2.375852161226267578e-02,1.994319364357083693e-02,2.486145148629682888e-02
4.733169187927393357e-02,1.502299389761015125e-02,4.207352539922640938e-02,4.823638658322318418e-02
3.563640652740198561e-02,2.051514266288464311e-02,3.338340957492486744e-02,2.162802015519754706e-02
3.077480804423080030e-02,3.383205736111050133e-02,4.272808110917310914e-02,2.442633294718458969e-02
1.221487428223475870e-02,3.186501889699434181e-02,2.308649696686024613e-02,4.702595986736481104e-02
4.691691890855541336e-02,1.855650315956426655e-02,2.606047230288788263e-02,4.667914578099154055e-02
2.378056996941031731e-02,2.061750368430485120e-02,4.308760924187445690e-02,2.859731644783930493e-02
1.962987424683409338e-02,4.363947478890795040e-02,2.057275358324683195e-02,2.028881883584112214e-02
4.104678344885239610e-02,3.572805569065053838e-02,3.741540518223442774e-02,3.430499471922404675e-02
3.420969082119652144e-02,3.244624021964587213e-02,4.029214285438239423e-02,1.912742026298619447e-02
4.484151662834374302e-02,3.099020570369104971e-02,3.083177826788849329e-02,3.640301632913547220e-02
2.280697003528609629e-02,3.158359432198970529e-02,3.050606473734902846e-02,1.973783387672508466e-02
4.993459945678371814e-02,1.715984292980696907e-02,2.339586796277760145e-02,1.102596235128443236e-02
1.902301648897988806e-02,1.254940998151797202e-02,4.264763906412917527e-02,3.901585852300647889e-02
3.146913636037311501e-02,4.704831343104048935e-02,3.111190043545895151e-02,1.493849192454729108e-02
3.758967674273547277e-02,4.629992833774949218e-02,2.818237176785563097e-02,3.859646520512514944e-02
1.034967679586179003e-02,1.417495441061897635e-02,4.191405407007648548e-02,1.426170326928039717e-02
4.659528037910438264e-02,1.593240239587638898e-02,1.922605908176348161e-02,3.199554737377529462e-02
3.636294831128752264e-02,2.705484604620988359e-02,3.153180972664576531e-02,4.018048946690310624e-02
3.139930845494561668e-02,2.303618182482593951e-02,4.381377747631074598e-02,4.729010523657712489e-02
2.819782448890934684e-02,2.473774634549481127e-02,3.685924863299951809e-02,2.746846845832651846e-02
4.027018201523141494e-02,3.979601782376479546e-02,4.886804923461080669e-02,1.773334012373540061e-02
1.150485286769500730e-02,3.148094582443752842e-02,4.941790604509128937e-02,1.392657388007434785e-02
4.753410891881999084e-02,1.223815561047257236e-02,3.693231909531198565e-02,4.915246764260464141e-02
1.447249519376880844e-02,4.876908811512676439e-02,1.146773498637159404e-02,4.084176818714877616e-02
4.826930411834121082e-02,4.769209950434539352e-02,3.658473179127643554e-02,4.222978948462256105e-02
2.727120614581272917e-02,3.331850343567201861e-02,2.205280466701325937e-02,4.601183194890477030e-02
4.702252016286295050e-02,3.522847841005847386e-02,4.871825636115602320e-02,3.027284528597522228e-02
3.580873112721361107e-02,4.834665137729164675e-02,4.783558435609201742e-02,4.450619406472591105e-02
2.225938297748904227e-02,2.043750974164306247e-02,3.546075182431213113e-02,4.027394674546361936e-02
3.785788706200519244e-02,4.757664362584248380e-02,3.060360205064854150e-02,2.786487986981425746e-02
1.340725013320192421e-02,2.968215438845799026e-02,2.886393868131698764e-02,3.176924474260371667e-02
3.311321812563990802e-02,4.725074625820307322e-02,1.390238300642125668e-02,1.566705977903404962e-02
2.672871521889191859e-02,4.699085815231458102e-02,4.483915807188339209e-02,1.369907092456529481e-02
3.128793473852679169e-02,1.602597491254885778e-02,2.178574527477526723e-02,4.003656937883295214e-02
2.429629337680799112e-02,1.627069027509093699e-02,1.350245165805498068e-02,1.371358588951252303e-02
2.777827407871040488e-02,3.082729391472027042e-02,3.416938861558483503e-02,3.807212221971636307e-02
4.191488533551403911e-02,3.676775146593379284e-02,2.157966534923601298e-02,2.740592301639364903e-02
4.334239913077413825e-02,1.526008550031908440e-02,4.639211243551995961e-02,3.388888539899338054e-02
2.042816572049772905e-02,2.391668251229785852e-02,1.906328490877398640e-02,1.465950685465989417e-02
1.650883310347438238e-02,1.458097654465307508e-02,2.230159702812700012e-02,2.236866428361201226e-02
2.759045337383352753e-02,3.056815723062828588e-02,2.427339445699799522e-02,3.906757489278236267e-02
1.881345180676810905e-02,3.926671356491052284e-02,3.275118123391076302e-02,1.846863141073512918e-02
1.568451464451526417e-02,2.465046261467138122e-02,3.345904784230455814e-02,3.802383271888243321e-02
4.565693614180236365e-02,4.294652960586286400e-02,3.309554155988699009e-02,1.030555223301040865e-02
1.649133538829142959e-02,2.229280494037842383e-02,4.820208763546556668e-02,1.405664889985792226e-02
3.600270559296384065e-02,1.648100901091749393e-02,1.543003353753015852e-02,1.200961300907801323e-02
3.996366933779400138e-02,3.128760067278895524e-02,2.766845567466519329e-02,1.740865208883142154e-02
2.928792597262371705e-02,2.874460674779698299e-02,3.354986317312725480e-02,3.522089924940026429e-02
1.283337809538621921e-02,2.771119087296593231e-02,4.963864451121292876e-02,2.935564948092813514e-02
1.421463791265661566e-02,1.844357793888686328e-02,4.294830554069670875e-02,4.833789691375463965e-02
1.045181885819000678e-02,3.439262370946338798e-02,2.410216721475603313e-02,4.960342923409046673e-02
3.162319344181761110e-02,3.166527200321082869e-02,1.237858030413446948e-02,4.754335708491400081e-02
4.049413935969670836e-02,2.437956236394201587e-02,2.240930403772520979e-02,1.186364174186492829e-02
4.609039596747001311e-02,2.305108217214914268e-02,3.089052023534898106e-02,4.203277836421184799e-02
4.558290688395121026e-02,2.933580715834087360e-02,3.590401954173823296e-02,3.705129503260481960e-02
4.895276945810345115e-02,3.372393012327250250e-02,4.146372328682994962e-02,4.770714799337699014e-02
1.887886500868431183e-02,3.078277629232965829e-02,1.360372287196003060e-02,4.168974557819147414e-02
1.490133598525920922e-02,1.636112950373275199e-02,4.018460476967158218e-02,2.458309137858535887e-02
1.517878602167210995e-02,3.507168405986758886e-02,3.090524620555554214e-02,3.772687674729355289e-02
3.677664041416534024e-02,4.899730393462917860e-02,1.180294605593090913e-02,4.279559379284685050e-02
1.373472831052042868e-02,1.284620744975616471e-02,1.038899271363722017e-02,2.808616407925136615e-02
4.822058744161328986e-02,4.724880305248987250e-02,1.411473570084372832e-02,3.099788898480815291e-02
3.151578615753316409e-02,1.773161304126722598e-02,4.810060112166510832e-02,3.062749604802271486e-02
4.138852704644682690e-02,3.951544346853662348e-02,3.433382301251845098e-02,1.883902810690117613e-02
2.922785139223488260e-02,2.656762034198692501e-02,3.095709891259304514e-02,1.172644231687458571e-02
2.981491667743052520e-02,1.827602575754122549e-02,4.666603485387505607e-02,4.266777555084081547e-02
4.205547850634881041e-02,1.452104318858737225e-02,2.970316749146231783e-02,2.790859772572000519e-02
3.071134188859384745e-02,3.683372659471243621e-02,2.529486865012482016e-02,2.873224940894608670e-02
3.849282868898692977e-02,2.917223844935692978e-02,1.155518658907063630e-02,3.594638693775104726e-02
4.665714211023415381e-02,2.851787270437455835e-02,2.342865152785141014e-02,3.011566582893891730e-02
3.484157252733674492e-02,2.372937941701817877e-02,4.061486306569888488e-02,2.059670113146274545e-02
3.612777617999642088e-02,2.448072800263981219e-02,2.901516704390005863e-02,3.180388583490043053e-02
1.434546598930262935e-02,2.016863616238658008e-02,2.166648237153231960e-02,4.639764871868384127e-02
3.862842885428269951e-02,4.893184144492782051e-02,1.067634695431311440e-02,2.499137435264292550e-02
2.319414599062373517e-02,4.377513249720762362e-02,1.820687643734976435e-02,1.344921023614369104e-02
3.463599379301884884e-02,2.272358112642668473e-02,1.511386009396517571e-02,3.275828314726229873e-02
4.801983470143139643e-02,2.247183131796999522e-02,2.461700074982418884e-02,2.993307372941278466e-02
4.517265400076744819e-02,1.296921710493371266e-02,3.836371090992771182e-02,3.877583119698952557e-02
2.048516573292370746e-02,3.910000840969024560e-02,3.853485771063021315e-02,4.631466752942427212e-02
1.188509886150910730e-02,3.152592591177929421e-02,1.165161169109470152e-02,3.653511902637263109e-02
3.994345290418224032e-02,4.281203198616025107e-02,1.729099213171501545e-02,1.555193454052000712e-02
2.880568997648039198e-02,4.449863449489253192e-02,4.331276983921041740e-02,2.615844890388857591e-02
1.170758367865606248e-02,4.112225062603783871e-02,1.626856814770428691e-02,4.318347872043546559e-02
3.306217298942078914e-02,3.406834446394191307e-02,4.352613987366465292e-02,1.722634344612251206e-02
2.509252695062368782e-02,4.827661091483893829e-02,1.607432458582589915e-02,4.656939903126795788e-02
1.957793732515348412e-02,4.129116136981165336e-02,1.470194209138804900e-02,1.434411827322697175e-02
3.542752353065621584e-02,2.425542975381436012e-02,1.714615472271355245e-02,2.756701764339640481e-02
4.944282255147964406e-02,1.995623686841803759e-02,2.066834461832514278e-02,3.484796011657826514e-02
