u1,u2,u3,u4
3.706203775418469293e-02,3.803324735411645757e-02,3.848680748158982839e-02,1.726024687184250436e-02
1.218463811562739418e-02,1.566303391962272501e-02,2.672938126860499586e-02,2.102839687847377070e-02
3.785566482050373160e-02,3.800399485117197246e-02,1.494034582128803135e-02,3.940529902609989088e-02
4.809864174118187036e-02,4.603262584072108365e-02,2.914792804034677803e-02,3.766833370936059633e-02
3.344222712961823080e-02,3.345035359061481611e-02,2.499031326159256022e-02,4.796772966323341325e-02
2.917259592066216017e-02,2.449204037495802955e-02,2.015763046740252917e-02,1.976168335675954763e-02
4.613797114784913556e-02,3.448742088406468037e-02,1.282129089665654496e-02,2.053312987720957300e-02
1.020514728785422431e-02,2.305822743712439976e-02,2.151621058262872394e-02,3.404050822427062695e-02
4.913360770727370069e-02,4.550956168987890099e-02,4.927902395275798875e-02,4.780327855246054719e-02
4.479840401629468782e-02,3.242629927073170659e-02,4.560192703461156405e-02,4.035232992090438675e-02
3.760833498700680289e-02,4.463355585412751708e-02,1.505430682033738130e-02,4.101515143426876647e-02
2.322728561759601282e-02,1.113286945687084681e-02,3.452498736598891282e-02,2.520813026665620626e-02
2.651001292495321071e-02,1.110323204152105156e-02,1.239592015197741627e-02,2.600138709155941363e-02
4.566683816281873892e-02,1.670461614030079728e-02,3.058075761687349681e-02,4.078227886545699593e-02
1.105075027042173343e-02,3.149290078281744704e-02,2.556478410686436470e-02,1.700374209735239922e-02
2.259901217214844993e-02,2.810734157832116276e-02,3.024283727348504869e-02,1.126929839698468175e-02
2.864666006902377021e-02,2.439363633916561552e-02,1.754171162676299023e-02,4.209074024796228414e-02
3.623726682204571337e-02,1.072914437983631467e-02,2.518125427521190202e-02,2.518306435003227900e-02
2.251496584342253110e-02,3.001768554050075755e-02,4.163717645899754627e-02,2.857365781108721359e-02
2.782632799379248373e-02,4.333054304812161694e-02,1.369096911245477714e-02,3.707471726778358012e-02
3.577475441639014347e-02,3.886856824664770838e-02,2.658690350650173839e-02,2.163903407253459088e-02
2.612429812644699589e-02,2.628573896864293269e-02,4.632987392852328662e-02,2.649750386886421533e-02
4.789707204538289076e-02,1.675124003676303069e-02,1.887499678002216297e-02,4.221631488550119798e-02
1.481118086110489590e-02,1.476100178786702438e-02,2.067554168621178745e-02,4.426413176427448221e-02
1.431481953751739290e-02,1.761239234172527757e-02,4.434851418149069607e-02,1.512719930068768051e-02
1.554061314705218813e-02,3.677090569697439443e-02,2.856433422741695705e-02,2.607868237121191424e-02
4.462542023089407367e-02,2.063942173270966185e-02,3.411269463189722795e-02,2.257195255987949623e-02
3.088040565633253659e-02,1.629089982721514118e-02,2.355130430961183824e-02,2.028175823173933301e-02
4.874274332216792932e-02,1.680840469917854046e-02,3.143591183808681910e-02,3.972811371711149064e-02
4.162428348811542111e-02,3.586430544528276115e-02,2.469478922347442817e-02,2.923469927702545407e-02
4.289630239140043017e-02,3.702875789959888392e-02,4.164918282485374768e-02,1.506661933971352105e-02
4.886925067913530651e-02,2.907860542107897767e-02,1.582234154299212020e-02,2.350388788522584163e-02
4.367503962617648450e-02,2.023293568205288689e-02,4.299156534004196922e-02,2.718175610022929151e-02
3.507121781814537959e-02,1.180049008077424522e-02,4.895122840775102679e-02,1.324180649852975747e-02
3.589542792914155594e-02,2.864789616586319726e-02,1.835364670662079783e-02,3.168409631669091148e-02
3.657767015164817281e-02,4.469334400582183897e-02,2.059555539027799892e-02,1.737988631851842755e-02
4.192117601358281986e-02,3.970413026203312851e-02,4.282010645431713614e-02,1.203888175043197652e-02
4.147226778734220548e-02,4.755912782859115367e-02,4.990300274826043464e-02,1.687340289114078878e-02
3.777553469121691654e-02,4.002505741317838317e-02,4.906842222166925976e-02,2.751733737191652818e-02
2.630138383979552935e-02,3.122591426682048976e-02,2.752717092708385771e-02,3.246212938877210408e-02
4.999280608016293953e-02,4.301101370412604291e-02,1.846707596464164380e-02,1.641121338445027805e-02
4.427227362305837660e-02,2.753405205504870501e-02,1.865085578061823762e-02,2.161109824680457897e-02
3.023429253366948649e-02,2.799079109614746597e-02,3.097174688830501427e-02,2.921163556685914264e-02
2.383484550424625620e-02,3.486712094205016155e-02,3.177182317846932724e-02,1.263617370297968022e-02
2.601678288652712473e-02,3.045651394996707478e-02,3.438695979081495685e-02,2.508322270364984202e-02
2.752016399539764652e-02,4.673146745517348100e-02,3.060179936151723179e-02,2.760793446059274514e-02
1.334799033430625337e-02,2.465326828797782116e-02,1.486743550890575957e-02,1.458849254814215818e-02
3.611763545414078264e-02,1.307833929441205682e-02,3.826799102454974538e-02,4.222617069289605340e-02
3.973888553929048884e-02,1.498782598100503738e-02,4.637978241031844029e-02,3.406595386238228662e-02
3.092263771212208634e-02,1.223215372791425573e-02,4.326147947207734101e-02,3.163932651532897627e-02
4.164347886687205791e-02,1.435371950937434742e-02,2.368330620977272816e-02,3.026228655186234684e-02
3.369266936815727004e-02,1.380579387108265763e-02,1.111242371638724788e-02,3.864497362069946318e-02
1.068255313391346974e-02,2.097074857213816756e-02,1.396851285332870521e-02,2.940429562821358922e-02
4.691733621565938317e-02,3.294128606659805364e-02,3.955711664318427301e-02,3.838790386280466899e-02
2.772496726065375172e-02,4.592595967475315150e-02,3.878204556378975904e-02,1.862788063775592390e-02
3.922172641021081513e-02,2.755396220790244655e-02,1.435317085286244923e-02,2.012712472174259248e-02
2.708445693114309993e-02,1.505420348253743573e-02,1.565346553059267232e-02,4.944878050432522515e-02
1.289632010827820516e-02,1.739394298348580919e-02,1.575981516832856977e-02,2.741845085279574767e-02
3.393258195071267858e-02,3.315188390118375267e-02,4.205642623844993433e-02,1.192899096239489337e-02
2.974024129043855574e-02,1.120510774750261250e-02,2.675807139665341977e-02,3.004216972450012707e-02
4.975013344144695038e-02,4.890203140442771212e-02,3.117361684522272636e-02,4.176442464879215333e-02
1.460420227051085346e-02,1.436113556600237748e-02,1.387314562843981920e-02,4.590662845294077310e-02
2.985099501395182403e-02,3.575783320755072242e-02,3.987983734886476478e-02,3.816179372780744566e-02
4.854946822457354566e-02,2.490746914353816205e-02,3.830629697872402206e-02,1.379993289622809434e-02
1.838995796722173864e-02,1.464355293440778097e-02,1.657756739973287319e-02,4.632752630634287550e-02
1.177519574870205914e-02,1.272756603365569721e-02,4.549262309561303425e-02,4.315987965807662613e-02
4.067406134385102151e-02,4.863749412152790913e-02,4.983597646713273932e-02,2.914965009259565948e-02
4.116331206704768042e-02,1.584241419465387546e-02,3.055717674815885965e-02,4.702724786843193172e-02
3.434768743975606664e-02,2.643134309382384750e-02,4.369064091458452204e-02,1.611007167164121845e-02
1.258060550709827474e-02,1.063826124164438114e-02,3.196269562084318866e-02,4.965150473794185254e-02
3.007790984164850079e-02,2.173262129340050586e-02,3.627261846769815751e-02,3.921978267915722516e-02
2.890751239984249571e-02,3.533889633391593815e-02,2.230651660597667701e-02,3.862571143332531320e-02
4.677607569740049875e-02,4.058803960873549888e-02,1.275928822962228183e-02,3.438467013848250931e-02
3.278380682414711034e-02,1.501652115032131585e-02,2.849745102630712318e-02,1.810082765845768757e-02
2.060765358632552988e-02,1.618658134642338153e-02,4.748051286069335936e-02,4.166082518705267052e-02
4.571303232217330259e-02,1.453705616403502474e-02,3.367498316738333497e-02,3.731205594506430134e-02
4.684466925502436124e-02,4.120639633206114177e-02,3.140655929597182400e-02,3.802684229195477106e-02
3.580563708082152435e-02,1.257066704633028054e-02,3.448917279926033003e-02,3.311867973704944734e-02
4.848712069209468872e-02,4.000855815634979384e-02,1.797883682733017463e-02,4.793417692321238349e-02
2.808296604927190687e-02,1.251325133148659813e-02,4.387152364310919345e-02,4.210106828709519328e-02
4.455064311868031646e-02,4.729366771090694893e-02,1.399472626611575690e-02,2.404490844397147442e-02
2.166602020615279733e-02,3.841147415202082055e-02,3.533009507929357751e-02,2.107733276448703341e-02
4.531573293839983446e-02,2.456369096176183597e-02,4.208909781166825931e-02,3.017124609380650302e-02
1.364540061154412461e-02,4.548609817829049606e-02,3.701518043268826885e-02,2.784066941328694478e-02
3.033751372319777595e-02,2.002681972488449397e-02,3.127868284736826793e-02,4.688751077171404019e-02
4.224913007509700780e-02,1.470085642095263732e-02,3.395771020747816171e-02,4.877229730697513893e-02
3.722107758582568482e-02,1.608314720974707290e-02,4.687414566007624267e-02,4.713732533872332098e-02
4.715580606270223379e-02,2.557790310540978412e-02,4.311803748358914584e-02,3.099237979403663551e-02
3.443880030179366503e-02,4.141668696558242768e-02,1.883229634676014674e-02,1.176263938623146703e-02
4.420153367579731513e-02,2.316297091877415892e-02,3.313485465236674227e-02,4.987658035041180049e-02
1.940817919367011923e-02,4.995118753507470782e-02,2.713086765480402646e-02,4.936836291074261224e-02
3.693402637035366615e-02,2.279587468805071085e-02,2.947528261726233001e-02,4.260382581593248619e-02
1.275313753526075358e-02,4.966577793586277739e-02,4.796086314972795861e-02,1.059651114472152066e-02
4.236042673301210204e-02,4.617302627062234988e-02,3.417490231152486152e-02,4.206917910794221588e-02
1.343056350791897204e-02,2.922122182021226477e-02,3.244577017834954225e-02,1.528748510444400896e-02
1.245521260762015234e-02,3.112384663593344147e-02,4.216375733299231737e-02,1.850859535980529241e-02
2.714163657563777032e-02,2.701338410887384883e-02,2.587465579256446879e-02,2.408836907119796950e-02
4.094564537193639414e-02,2.738666255436957020e-02,3.632360234706624030e-02,3.760151663218280066e-02
4.627914057887946159e-02,1.308509788793419011e-02,3.465222179358411897e-02,3.955785423233807580e-02
3.371898739145021834e-02,4.929965266634444426e-02,3.099105635847591855e-02,2.470642059581674294e-02
1.070339054524281283e-02,2.270372782079020657e-02,2.760079745935231643e-02,2.421581799498709678e-02
1.356444051909515107e-02,3.869469333512660231e-02,2.075262541309878458e-02,2.947683536031624890e-02
4.780652375416866856e-02,3.421036309377636225e-02,1.698586320611126729e-02,4.228121997765462575e-02
4.443661056923327995e-02,4.079128879297738708e-02,4.939049493831636217e-02,3.066542781577394350e-02
1.813350891023925854e-02,3.371201250411221678e-02,2.624647385365295321e-02,4.787879141545126060e-02
2.450299868389575059e-02,4.780202629767807410e-02,1.782064904859822704e-02,2.829136037657685454e-02
1.126252736554597331e-02,3.876416647056576958e-02,4.970459330686114591e-02,2.426766261379106893e-02
3.805328635828243711e-02,4.620674773348227432e-02,4.702460655534879130e-02,1.675289370955006241e-02
3.550854783036087176e-02,3.249239335034052184e-02,1.192845862614458526e-02,3.129156550343530768e-02
4.073485579941846235e-02,1.151914009887129026e-02,1.752873038545748469e-02,3.307755739615770435e-02
1.094070490421533703e-02,3.431223761194859140e-02,2.220549379640925775e-02,4.585538550464533791e-02
2.413032920070790760e-02,4.323846673004470148e-02,2.927705256437987402e-02,1.495557579246681833e-02
4.371472287882970098e-02,1.133002757138309481e-02,2.952793224683945839e-02,3.054689365360515468e-02
1.973778979609087242e-02,3.944716377538529800e-02,3.695878491192715332e-02,1.159403963206795049e-02
2.359289210144432242e-02,1.356995139207026711e-02,3.573228620233664249e-02,3.292067546737820899e-02
2.385918974721942462e-02,1.399398587245315878e-02,2.491644769943648224e-02,1.313129656913838636e-02
1.861479681524254998e-02,1.412585464028483055e-02,2.481383270908475713e-02,4.607790381577436811e-02
1.194632598313086734e-02,3.067379075199953148e-02,2.314344157072499575e-02,3.992488695622565392e-02
4.308424773003603075e-02,2.983994120584922832e-02,4.050169145600427539e-02,4.361429102656418089e-02
2.080846309512381087e-02,2.483528260905520577e-02,1.286084750812023503e-02,3.743378077055994207e-02
4.196112352464571871e-02,3.074149247700737331e-02,3.480391706583849110e-02,1.469231173811020100e-02
3.287124456515232857e-02,1.002361253026996454e-02,3.808468343974459602e-02,3.095102506307353951e-02
4.411950237337306652e-02,4.762345291643208661e-02,2.768795423913471276e-02,3.147287919143713919e-02
3.307068163924686138e-02,1.799878383452784350e-02,4.775577539201285304e-02,4.665016091699588502e-02
4.884852722770598177e-02,3.425766302209302949e-02,4.355008943079759914e-02,1.791810475345054915e-02
1.585114519589303841e-02,3.035053331870458948e-02,2.293793571348752558e-02,2.327443992039381765e-02
4.498110961051875883e-02,3.577023858672345041e-02,2.574766286209144439e-02,4.386244577665858457e-02
1.113084209131727162e-02,4.545036072931620680e-02,2.291633794503354291e-02,3.326531332327327395e-02
4.030806866992893422e-02,3.505638847384660861e-02,3.644557458795164712e-02,1.105249768149687770e-02
2.778276964565142698e-02,3.658169865034971435e-02,1.860305681875470962e-02,3.536779192811824457e-02
2.276604329026812173e-02,4.083905010396679525e-02,1.267592316635571259e-02,2.035737566704462487e-02
1.734951191536966003e-02,4.311122262466694083e-02,4.661075896636917432e-02,1.467611500601074224e-02
3.499661123904569682e-02,4.150670935643652887e-02,1.631952088379242174e-02,2.900363089034629221e-02
4.557906298782520016e-02,2.618830214510924764e-02,1.675651459329803930e-02,2.762904881286704084e-02
1.968392695120805419e-02,1.540037449599698793e-02,1.922048753459719428e-02,4.777261692376977981e-02
4.830625561597602646e-02,4.873493537244992513e-02,3.821232555018496541e-02,4.678970417098534534e-02
1.402154286942121006e-02,1.165489011466593408e-02,1.988272723509383610e-02,4.437809185834266923e-02
1.378179308302705623e-02,4.286956114602183399e-02,3.349396785282412331e-02,4.047160762852167193e-02
2.360981570941373189e-02,4.194714428180486981e-02,4.690163972582193919e-02,4.575278179815998186e-02
4.945273255376639310e-02,1.467120181998604958e-02,3.486864665252955436e-02,1.348418128205910137e-02
1.946667766185645326e-02,2.223885312869434971e-02,2.663154802545655148e-02,3.502565679359822409e-02
1.780006501170755540e-02,2.502686897600915616e-02,1.088870868417175439e-02,2.981804329164809697e-02
1.749211007219483860e-02,1.883911014085498312e-02,1.542288141585458801e-02,3.274225361836157616e-02
3.549604475061454018e-02,3.629349843957035276e-02,4.882674541223539638e-02,3.411994289734084085e-02
4.706249523549856095e-02,3.678727498665167878e-02,4.741986115179654127e-02,2.565116699535465589e-02
1.141408948973255538e-02,1.214385103687841416e-02,2.264254196014908391e-02,2.733091848775362487e-02
4.841585063807515160e-02,4.788327455801538041e-02,2.612335177989832946e-02,2.958001686531776947e-02
3.107168715572368456e-02,2.860247248837032713e-02,4.271119602548935357e-02,3.829212565130597767e-02
3.333197693615120444e-02,3.340814094023094455e-02,1.251114510334973631e-02,3.791619149833366786e-02
1.686082523342071621e-02,2.346554377473299147e-02,3.152403957440640808e-02,2.821033512289856243e-02
3.043726269911002646e-02,3.105811484855429405e-02,3.698105602693445293e-02,3.854843226522975536e-02
1.023978760640004149e-02,1.967451845774142657e-02,2.963430971776357531e-02,2.988708130826068371e-02
1.024212237817347104e-02,4.581869917171998985e-02,1.438650266844765033e-02,2.460392237428387155e-02
2.015676217329244457e-02,2.001862952547408050e-02,3.946011429102368184e-02,2.370340407337736752e-02
4.579048314730031766e-02,3.843573816970858453e-02,3.159886298162673662e-02,3.908313326124555204e-02
3.118004940602751157e-02,3.240238267877111611e-02,1.304470654931794496e-02,2.119295873270587299e-02
2.177622183282222276e-02,4.113956434721165178e-02,4.345196645315274608e-02,4.265262107336446201e-02
2.855393432754740890e-02,4.356268221576098387e-02,1.385353341854178057e-02,3.896346996800831297e-02
2.572196223061487541e-02,4.542189183227811344e-02,1.016953423737069866e-02,2.628645611962285300e-02
2.737969386941015160e-02,2.322034850966932240e-02,3.086749922617111619e-02,3.349288815362978788e-02
3.412145099908259899e-02,4.589635452791351183e-02,3.421725065214614031e-02,3.117613678069604266e-02
2.223697149546845914e-02,4.449796096595786538e-02,2.102505748654919654e-02,1.245055274030002629e-02
2.083080313397771971e-02,4.292574318413323875e-02,2.562774729730721984e-02,3.472328231916609054e-02
1.015339889995430303e-02,3.828183725751802685e-02,1.195407210256739169e-02,1.247553870456276533e-02
1.455382464001194961e-02,2.218099940620125998e-02,3.227095058507871428e-02,2.540073885169007173e-02
2.267459171831791645e-02,3.079237186336034049e-02,4.101372728268721374e-02,3.667208471290851063e-02
2.239536789928758820e-02,1.916732527617545645e-02,1.405477575368860137e-02,3.279751825386831993e-02
4.080727640086145858e-02,1.035286389684306370e-02,4.373836830894088645e-02,1.238347665261644789e-02
4.903878782371744877e-02,4.644537905840187553e-02,2.298607290665936886e-02,3.895807787779938941e-02
4.149675922937981487e-02,4.948279487948537697e-02,1.076043087698575276e-02,2.213889449590028188e-02
4.796495022914342571e-02,2.417587349753344550e-02,1.536841215492426929e-02,3.778756053252344677e-02
3.850619521806500356e-02,2.812868845125429673e-02,4.242207789134892076e-02,1.609657559336342969e-02
2.157468258324778121e-02,1.293977227557353143e-02,4.511294524444222492e-02,1.500826782617679586e-02
4.481267733190091862e-02,4.605327498230246674e-02,1.871889722605391340e-02,4.914342032497093227e-02
4.659589833123221891e-02,1.082388979191126893e-02,3.589642899428500955e-02,1.708607752728212581e-02
2.646271277351235074e-02,1.579381471648540897e-02,2.538335592447013567e-02,2.182846636539074320e-02
3.628698541813969031e-02,1.185047268819163814e-02,3.842350812502957902e-02,2.352022802304377935e-02
4.828287802021196534e-02,2.128372116799005787e-02,4.508539560574697375e-02,2.842324917970490139e-02
1.723072466132662822e-02,3.356572826684807442e-02,3.002139066922692584e-02,2.019954638740339981e-02
4.512095489021599598e-02,1.994182617628613777e-02,3.180952177110812906e-02,4.431973911755614226e-02
1.724021798099210218e-02,3.969925726561782803e-02,4.070341634675133519e-02,1.749862918588437552e-02
4.174379177224712273e-02,2.756382034907518819e-02,2.527508621095185537e-02,4.250378099945219257e-02
3.147345371181720780e-02,3.287231821713186564e-02,3.752531820876091329e-02,3.978943168366127353e-02
2.576644717985566296e-02,4.884332812576588911e-02,1.775125941062958082e-02,1.565128018582387370e-02
1.759144920954728436e-02,2.975379260936616282e-02,4.888149202102549939e-02,3.798549450213622308e-02
1.007265468782540113e-02,1.886524055993228297e-02,4.322681120440694663e-02,3.158495332983439485e-02
2.497266074669261815e-02,4.445955076202180029e-02,1.038384377981281526e-02,2.772216483208009286e-02
1.271933569612763992e-02,2.718253130896373243e-02,2.276744509188774468e-02,4.087349190190796983e-02
3.192983292719649840e-02,1.751625882248435823e-02,4.119321897510987152e-02,1.773315819846801866e-02
2.205393605092404591e-02,4.372766090217528046e-02,4.415792527492253677e-02,4.459727461375406071e-02
4.757596556612421479e-02,1.805859162180171659e-02,2.210381994302840908e-02,1.251995367844674703e-02
4.779838763381857869e-02,3.349150153700886090e-02,4.569121877798761056e-02,4.617734218086151643e-02
2.951356549847410082e-02,3.757770043096808621e-02,1.468732520817685530e-02,2.261046071054061829e-02
4.102769938061666399e-02,1.297475818258289441e-02,2.251912812537830433e-02,1.657937416779533407e-02
2.931016398109350524e-02,2.308560550863046623e-02,3.750178408067346425e-02,1.354713068146791259e-02
1.311489100701117468e-02,4.111253145190654074e-02,4.399145992872670330e-02,3.299364096561670234e-02
1.800132303029534225e-02,4.777515251800550089e-02,2.505946853064339175e-02,1.020635681543249386e-02
4.964507160605395597e-02,4.452484344724950971e-02,1.254916202859777778e-02,3.986700944650636846e-02
2.659315391803363654e-02,4.679107005982178352e-02,2.958136999432375847e-02,2.137415441890425788e-02
4.620942113346065278e-02,3.144466253242184789e-02,2.340257782022350450e-02,2.890828978219330686e-02
4.560970376341643567e-02,2.981383661197922058e-02,3.378676239972409900e-02,2.238895366085314614e-02
2.067730295173685756e-02,2.694386404303267257e-02,4.245566215316350089e-02,4.130032176800253058e-02
2.211079882573472460e-02,3.395185876008874337e-02,4.334768825706469819e-02,4.355921478130217461e-02
3.523619295133300494e-02,4.255808556094637513e-02,3.786708045650884202e-02,4.841680064437633296e-02
3.894766483551493491e-02,1.855450760954627937e-02,2.560644751413462816e-02,4.958047355814246965e-02
2.229143147370404171e-02,3.413949927445020238e-02,3.509916311457655924e-02,3.672479940707230189e-02
4.538554148843146341e-02,2.692765576775972558e-02,4.722998031301766514e-02,2.527269976569624516e-02
4.012893077899432059e-02,2.715465972513674692e-02,2.905097537870895280e-02,3.091783594478708652e-02
4.262687198608539063e-02,1.490125658257181532e-02,4.611220373481763474e-02,3.305549992562955425e-02
4.394317918566804926e-02,2.204931504991857957e-02,3.665245219039857394e-02,4.469166826233587214e-02
2.796389946522288145e-02,1.050960504052296518e-02,3.605895525906493287e-02,3.177996382451644258e-02
2.163983312523203029e-02,1.335702763500749846e-02,3.300782400950841300e-02,3.022858624731916688e-02
1.953312673104978456e-02,4.418907884147571519e-02,1.339369343179940865e-02,1.062525004003326591e-02
2.483478098412471996e-02,1.900731752056613807e-02,3.353260150916494847e-02,4.094183744232088307e-02
2.815015882151512133e-02,4.908143999906802030e-02,4.583247536997529792e-02,4.734147904223311859e-02
1.582279268192724256e-02,2.991092709019433499e-02,1.106775616030090947e-02,2.746151155424093881e-02
4.553766394513208277e-02,2.250256750899084363e-02,3.702001796918388127e-02,3.627035828603440010e-02
3.934575864035077392e-02,4.650675845927633445e-02,3.892538980730350651e-02,2.318573919345660178e-02
3.063136045816355901e-02,2.816169422676179784e-02,2.417141021711890353e-02,2.180942368440608181e-02
3.836846485820698260e-02,2.641524801931875721e-02,4.973803309553347790e-02,3.900269456441054355e-02
2.629140346968860537e-02,1.865863530772268047e-02,1.424723221036437379e-02,1.064112506668385243e-02
3.277027605398862009e-02,1.275661297888794864e-02,1.458776290842947812e-02,2.244195728508798643e-02
2.085643873427777545e-02,2.704167510724485302e-02,4.365090998262507321e-02,3.806390898559037367e-02
2.296624549360978124e-02,1.561814061071079701e-02,3.931636958094541362e-02,3.733111253061709156e-02
4.766478544136077550e-02,3.316240079836838689e-02,2.972582806076820572e-02,2.905340422106895970e-02
2.589216522585397612e-02,1.134257087488750419e-02,3.094023215660698933e-02,2.816853223532637951e-02
4.742734087708697088e-02,4.125531331201010010e-02,3.850005760995238446e-02,2.860608252897687415e-02
1.588439255048560914e-02,1.119747718468734783e-02,2.492353797959313139e-02,4.175096190462644630e-02
2.324921630864034902e-02,1.536754034190781007e-02,1.726760308164720925e-02,2.739596999422901774e-02
2.970588395837631124e-02,1.492343996773522891e-02,1.156464602044744196e-02,3.430385519034318681e-02
4.207797961518449509e-02,3.177262066944781804e-02,3.474725562997900419e-02,1.069178969708106663e-02
4.127953581041291647e-02,4.269755924248195417e-02,4.194601097661462830e-02,4.967929308225493834e-02
3.900256392545991407e-02,3.569743734251207279e-02,3.359465209290143917e-02,1.433126998438086566e-02
2.199635647834544822e-02,2.839867829194935023e-02,3.305620950471547387e-02,2.551666029507449612e-02
2.755579267479675576e-02,4.043799616631983673e-02,4.563318847690808061e-02,3.457437208482461860e-02
4.935706964443861700e-02,2.747918487032775109e-02,1.186142099408441473e-02,3.788744532849112889e-02
3.599993710161782795e-02,1.686543708135248773e-02,2.908077997302905421e-02,4.573497164056421205e-02
1.060225221153028759e-02,3.654941858093450902e-02,2.197965870649935816e-02,3.171554945463931491e-02
1.645538559532883083e-02,1.402695983102669221e-02,1.342398701223998861e-02,4.762691176016716627e-02
4.893103700435842696e-02,1.640738988287129135e-02,1.393448883022815540e-02,3.813069009975348506e-02
3.783111017830419892e-02,4.749997504700215201e-02,3.327367658453136284e-02,4.593847570777499778e-02
1.445538418503231406e-02,1.587088209584888027e-02,2.679837704740662546e-02,2.436072653505160640e-02
4.452864015815671817e-02,2.484453561081796658e-02,2.742845778464234052e-02,4.892455882279024559e-02
2.018201807311360146e-02,1.659696422946670136e-02,1.063049589604342197e-02,2.398675623602782025e-02
2.366165426265815636e-02,2.805672739070214777e-02,4.505730873641328876e-02,4.917791541481965345e-02
4.984169958573954340e-02,3.373202577285378673e-02,2.188604732040577011e-02,4.598174529313982239e-02
1.097418849013504644e-02,3.685288387032208818e-02,1.567517311939685062e-02,3.750063864852416079e-02
1.074765015301748852e-02,1.300247332584244554e-02,1.353360414758663852e-02,4.881869574356753616e-02
1.636993739216263330e-02,4.271223412901555688e-02,1.622560928363570715e-02,1.849565057382264108e-02
3.129019264573777714e-02,2.901028863619439790e-02,1.428253618001839101e-02,1.924967691102986989e-02
3.331083846687453442e-02,4.950822838670426024e-02,1.826451760158648643e-02,3.770501186860765463e-02
4.310654969961965483e-02,3.376562496828242749e-02,2.440104995832950707e-02,3.738911207885075444e-02
2.256154474651727443e-02,2.637833156085028080e-02,2.620251784855308352e-02,4.972046137352298389e-02
3.830346756451057100e-02,3.667483254603962767e-02,4.708594054239982618e-02,4.303670345448681184e-02
2.695752329019173582e-02,2.019902658942552415e-02,2.697450703941085826e-02,4.478688411806898417e-02
2.298577038421938806e-02,2.433242259060719795e-02,4.029435954879336673e-02,3.138374752647417332e-02
3.219573261676834941e-02,2.735671392383089151e-02,1.113614175601790324e-02,2.972502979749582636e-02
3.395768498623271542e-02,1.208184156174049208e-02,1.605943584454271045e-02,2.056275495901369391e-02
3.699134254792231513e-02,4.377971919109899940e-02,4.313917565544266031e-02,4.819060077344296256e-02
1.791274146038529524e-02,2.357207389766688768e-02,1.908960210342052280e-02,2.454384038556235020e-02
4.189491902411308227e-02,2.429624532822763361e-02,4.579895976413691366e-02,3.488943648629583283e-02
2.434530641464990181e-02,3.880734358650844706e-02,1.968869502250252673e-02,3.340837809520382645e-02
