u1,u2,u3,u4
2.464744443164377380e-02,2.427971388389461860e-02,2.440257795394112569e-02,2.938930895988251663e-02
1.907734694439826642e-02,3.906520103942466571e-02,3.810830415724928560e-02,2.978223692115580107e-02
1.369087871502784257e-02,1.479386411716733692e-02,4.027083654135765051e-02,1.502430804230306394e-02
1.433216847940843586e-02,1.323292179611876285e-02,3.435247333369083333e-02,3.426575346361849378e-02
1.550322418347471927e-02,2.596860926854324680e-02,3.372546990868256073e-02,2.777146868404542501e-02
4.502441783952206705e-02,2.100755984544686039e-02,1.146843857634403593e-02,1.479640756043775277e-02
4.481996340629734038e-02,4.809182185786856079e-02,4.725293674350197759e-02,3.028408026861277580e-02
3.214964278048060287e-02,4.241397542738491871e-02,3.937862650311662466e-02,4.909196434511367557e-02
2.075057324313914209e-02,4.143829648514768538e-02,4.822560440063186626e-02,1.320136506183624756e-02
3.813446754521862547e-02,4.479687745868617815e-02,1.963238060980094374e-02,4.645121948342619683e-02
3.450231187966772833e-02,3.879302223489465573e-02,1.001977186742034585e-02,4.528286540960549389e-02
2.923580145250029294e-02,4.403492911613941102e-02,1.004846228428492132e-02,2.943340139360935137e-02
4.259085133743178292e-02,2.510440531999544658e-02,3.677404039689610715e-02,1.515817599035225102e-02
1.204541071224768563e-02,4.709144104738879205e-02,4.776110164328827012e-02,1.032508657301470754e-02
4.021618078175635824e-02,4.306796383227955854e-02,3.886959143611491002e-02,1.393746213606612480e-02
4.232743399258585837e-02,1.408942646187522421e-02,1.769165174030494503e-02,3.933635643930132042e-02
4.501515749708194514e-02,1.589593889123770698e-02,2.884117242812018339e-02,4.734588868221838859e-02
3.835955543621064751e-02,2.590227422964126031e-02,3.058121929812596118e-02,3.030803781912026762e-02
3.085375193102646296e-02,3.784551600537855442e-02,2.973771191804260722e-02,1.221795701722433111e-02
4.130447557381052015e-02,3.050486459720606197e-02,1.958903632110908094e-02,4.980134307158410462e-02
2.666500105302055390e-02,1.202094270827858483e-02,1.586850872073223770e-02,1.345051389746742751e-02
4.789614999342231560e-02,1.273766020821698493e-02,2.689826273660118200e-02,3.384606727271793902e-02
2.490767095917665805e-02,2.110664624698024155e-02,1.672809890968841862e-02,3.845011188203623781e-02
4.357909015294003652e-02,2.533602082920732163e-02,4.474141608920986779e-02,1.904161391257881697e-02
3.125289257710674867e-02,3.697689212768249384e-02,4.564442507987108433e-02,3.973907647027037637e-02
3.231792025198162305e-02,2.117785942605195093e-02,2.033605063815936004e-02,3.418209158242220547e-02
2.031410652961788271e-02,3.723129199551556551e-02,3.245612460065830374e-02,4.397284808317614840e-02
1.004837744596104310e-02,3.890199255321519917e-02,1.727023440509052946e-02,1.428482464514548370e-02
1.304822992808855019e-02,4.379588303988862091e-02,3.511853225807383405e-02,3.009158668005942894e-02
1.210741452896359899e-02,3.704278795839541921e-02,3.184465786806569415e-02,1.100041040759149914e-02
3.243025315504252659e-02,2.043854562076854314e-02,1.320889394138845437e-02,3.538278567197995772e-02
4.806902213683250658e-02,2.949172255994673975e-02,3.433592333475580377e-02,4.134713534820599889e-02
1.500308344859124787e-02,3.775775391498518291e-02,3.069618530045864491e-02,4.679224711079005977e-02
1.113368890026769469e-02,4.020497812713285518e-02,2.734806260940681605e-02,4.583243934773802847e-02
1.517349265628651495e-02,2.585155155299276308e-02,2.054930085652446198e-02,2.181945701980911312e-02
3.335718912546431492e-02,1.963599476314138031e-02,2.390560918716325145e-02,1.020984330150652604e-02
1.706805694877692320e-02,3.053842186414308657e-02,1.312668527170217370e-02,3.967564296253362627e-02
2.969441359402632402e-02,1.567717661498562245e-02,1.352918113562850098e-02,3.777191782655125313e-02
3.168261783746870869e-02,3.812417480377180284e-02,4.857315815842610379e-02,2.638556227112497099e-02
4.595905401057059914e-02,2.218545028859700285e-02,3.621943862397685593e-02,1.672863625872784976e-02
4.957322007294991117e-02,3.402556201215332227e-02,2.194295101942859982e-02,2.615116261781033624e-02
3.218303417971833669e-02,4.061965598607692601e-02,2.077805219152427732e-02,3.074118686682111856e-02
4.890446502172589999e-02,1.860930456158425492e-02,3.264378431790332380e-02,3.990265074980250959e-02
3.087763582715547656e-02,1.940490019446233089e-02,2.278670678698199031e-02,1.353023098234010929e-02
1.522420177305829243e-02,2.995132028141182096e-02,3.198216372667610219e-02,3.167175286486197117e-02
4.932026171112003504e-02,1.771272667443838170e-02,4.517701674225826913e-02,4.082378097006142403e-02
4.986100982770941964e-02,1.552456582829969678e-02,2.335580081454814716e-02,4.787278373393334674e-02
2.669827637020128625e-02,3.097950319046736262e-02,1.821048860081071752e-02,4.213327124942827656e-02
2.209187776730579117e-02,2.947422801681037069e-02,4.607455786165723377e-02,1.664265845285167744e-02
2.783067427513337411e-02,3.025876604625153676e-02,3.465472311479934203e-02,3.014800892270405597e-02
3.634606021484327459e-02,2.730853925959993850e-02,4.848950996683595860e-02,4.019006723705199208e-02
4.866826925359375722e-02,2.544944264602700540e-02,2.320201504817087299e-02,2.343240633798606559e-02
4.562168978804104214e-02,2.701710530550863187e-02,3.757604223471140703e-02,1.662196816579337294e-02
4.302370825867161269e-02,4.358010732230611917e-02,1.831881102223074931e-02,1.034738244692123485e-02
3.355428286017781564e-02,2.354606346824023033e-02,2.395828053088735338e-02,4.587600903271893404e-02
3.735995307913599767e-02,2.478401805711024503e-02,4.697523232386890957e-02,1.492358895626859881e-02
3.151608389980142116e-02,3.219285864485463278e-02,4.819517478554311007e-02,1.720145748979573161e-02
4.343932819113632132e-02,1.219753386787165821e-02,2.986473271487882775e-02,3.877230547524958271e-02
2.376859674664281302e-02,4.590381621186732930e-02,4.826468631185812375e-02,4.095799145640436484e-02
3.090184839275080669e-02,2.863969010766324874e-02,2.572089607613015083e-02,2.025152771168572258e-02
2.205625436080842910e-02,3.258572006034517188e-02,2.107583340121330084e-02,4.436541633448502081e-02
3.548166613916852591e-02,4.310772274919690006e-02,1.871603463885068708e-02,2.487523831198634391e-02
2.924249310498854698e-02,2.556164149469235258e-02,3.525251427680081012e-02,1.219657338621882997e-02
1.236418612822038146e-02,2.800462505831245036e-02,2.500957596241919212e-02,2.679933306254050907e-02
3.166151707874230448e-02,2.086820750114280754e-02,2.477225729503448881e-02,2.882109495542732602e-02
4.673434448006537345e-02,1.429684385882687772e-02,1.663397443079124224e-02,2.090502773626135707e-02
2.717170890248080117e-02,3.452642604830483131e-02,4.701312441137666526e-02,4.444226792451267533e-02
1.264611451347943255e-02,1.563442229105090064e-02,1.185949235925865680e-02,2.471150106512673417e-02
1.564246363586266342e-02,2.918308995810107997e-02,1.462428424305419264e-02,2.684092402288873469e-02
3.547627706374449630e-02,4.221552950258438547e-02,2.031050439316591655e-02,4.844407546918571422e-02
2.243995648362973050e-02,4.071933657528334360e-02,4.859791793760100120e-02,1.024775669255603011e-02
4.211237469849782311e-02,3.652123192804262314e-02,4.922289809744035544e-02,1.048510743854520755e-02
1.737507965362333762e-02,1.857405435579777969e-02,2.027146312685507157e-02,2.744273381122120520e-02
2.747887671958863798e-02,3.114711577395593706e-02,1.271657049653101418e-02,4.465721142052951620e-02
2.987833196373094330e-02,1.788276636504141509e-02,1.505555478102252667e-02,2.704247442887863784e-02
4.578382687337321372e-02,2.866166988138003913e-02,3.932966543158724487e-02,2.320340152610594550e-02
1.633565800518889388e-02,1.446782296474464699e-02,3.242746588174377775e-02,1.711787429620002104e-02
3.316010159100742094e-02,3.700323912086188327e-02,2.271955156788113550e-02,4.710237028418876037e-02
1.630557621124318138e-02,4.344286724612141798e-02,3.067589948610895123e-02,3.882946071644725189e-02
1.981842457385794148e-02,4.450058438109357611e-02,4.030427586544863688e-02,2.069738708640276106e-02
4.305327257368678912e-02,4.960798459948616984e-02,2.636352992601330436e-02,4.326374400648989177e-02
3.404755852913252806e-02,2.169414960358533040e-02,3.958687515655027328e-02,3.180042980860389029e-02
3.326313570928255553e-02,1.879279124691572711e-02,2.852584227391773142e-02,3.738912839407926986e-02
2.259564537180664551e-02,2.128929259711079269e-02,2.220100419180921769e-02,1.554715193138687251e-02
3.019879789603470421e-02,1.167384456994895355e-02,3.661363299292816342e-02,1.044166400331610761e-02
4.884559398356342480e-02,4.598065732602325817e-02,4.289684192268909679e-02,2.017470503315407782e-02
1.212217876469835753e-02,1.200014251321410673e-02,1.880289436239566958e-02,3.875197003104442067e-02
1.937102072559748062e-02,4.876176911491329063e-02,2.071682552190696330e-02,1.274578150559584934e-02
3.528999450764162132e-02,2.421980742156246841e-02,3.603069040789329963e-02,2.196608510110214380e-02
3.505208038685149463e-02,2.146363786693763348e-02,4.310174788760935682e-02,3.989548104347329094e-02
4.560931037340523742e-02,2.285396298516560384e-02,3.308990266631218341e-02,4.399071616291096165e-02
4.183567994802734474e-02,4.554372022516529894e-02,3.890722625836461057e-02,4.111235865870813827e-02
3.903805626079588642e-02,3.396273719405014380e-02,4.964229680321202015e-02,1.629792246196847677e-02
2.864899005383898106e-02,1.131348926335835892e-02,2.962878117974621084e-02,2.761109967794368736e-02
2.151548089763992422e-02,4.030198396854559051e-02,3.973369916111329364e-02,4.145030467510222444e-02
3.238215851514454624e-02,2.993738219624618446e-02,3.727194740302133130e-02,2.946423439997851446e-02
4.085837377514070501e-02,3.165920743307201746e-02,3.462561608148987530e-02,1.551867239958999896e-02
1.137092243239092720e-02,2.539755467292041657e-02,1.618085256633662247e-02,1.669737114663140398e-02
3.519547268540396123e-02,2.735132390154520338e-02,1.710240664825883605e-02,4.931980376397183952e-02
3.647629661181112787e-02,4.593523423029947927e-02,1.497158190341581901e-02,3.639174659180754307e-02
1.166042312999239668e-02,1.469584355161702299e-02,1.264234368748257641e-02,2.748411808540313778e-02
2.145375767164273140e-02,4.426280623282307508e-02,4.079239188588896364e-02,2.637557197624348232e-02
4.271954844428084430e-02,2.934641538242981074e-02,1.811462776651225418e-02,2.610396518992582487e-02
1.077822296957099690e-02,3.214062745163182022e-02,4.126075146450083886e-02,4.978748104457500490e-02
3.874219064310978344e-02,2.524707071517200835e-02,1.522793443921122494e-02,2.330254159154241528e-02
3.884546534322137756e-02,3.617021757984659192e-02,4.542463599764543641e-02,2.301341041547004529e-02
1.849337501983766563e-02,3.573143431429384037e-02,4.671437128746007417e-02,3.224935179075921060e-02
4.420128956728218428e-02,2.797934123823146713e-02,2.338936360191013267e-02,2.050963058590461741e-02
2.264474857431292287e-02,2.469021846760883349e-02,1.559807116821359911e-02,2.162701608043679502e-02
1.760508205110739369e-02,4.852785659123242529e-02,1.221936503757460948e-02,4.460315852537601738e-02
4.585882903172232294e-02,2.006395309353021378e-02,2.655893928169620472e-02,2.278062330871250679e-02
4.149499459318443245e-02,4.842932661751083584e-02,2.666518461949159841e-02,2.266138769064610092e-02
2.800518625580462884e-02,1.453337570866996414e-02,1.796250944492966406e-02,4.071648060195778157e-02
2.826559470636164084e-02,3.990526592650324444e-02,4.165844397810610639e-02,1.623803492571147117e-02
3.356501166588114066e-02,1.019569324500859721e-02,1.859691440681714159e-02,4.425898738850066183e-02
1.184687429512896149e-02,4.597917817280835345e-02,2.300730208171300473e-02,2.640183115386031398e-02
4.348333300334746715e-02,3.927059204176846369e-02,4.942084370616558336e-02,1.280441631655136053e-02
4.449447493703589246e-02,3.598553479768874797e-02,2.564754706164255882e-02,3.962251505364221271e-02
4.459211512123176235e-02,1.486531899247742206e-02,1.987045804400471016e-02,1.387822350577306782e-02
3.227884719348261128e-02,2.838123657831986835e-02,3.859146343283902103e-02,2.281394834093430912e-02
4.042200653035796232e-02,1.810298940935199663e-02,3.901987526183776228e-02,4.884333995848020443e-02
1.584052400620355669e-02,3.412088215447921236e-02,3.870299506406782442e-02,3.928248433739971179e-02
4.361424644682949242e-02,4.788164612121036112e-02,3.449360924477003210e-02,1.910490003112894769e-02
2.587515845115848784e-02,1.127493005797398223e-02,4.034932337685271514e-02,4.516122506001922499e-02
1.628366104000023018e-02,2.595483544037049950e-02,4.112172371001649590e-02,2.335360823930696453e-02
3.310840980303000197e-02,2.516394407914997883e-02,2.728380917479249212e-02,4.225829189413506798e-02
1.066761629401159935e-02,2.853626825047784338e-02,2.656472879433932621e-02,4.261588271724620069e-02
4.112024623521969707e-02,4.222824982303555186e-02,1.682833747393267659e-02,3.143551078911768076e-02
1.661206755455994083e-02,1.888070901195552237e-02,3.666083623902698096e-02,3.662330022672738439e-02
4.010437949206405867e-02,2.159594334782513614e-02,4.189077734105765838e-02,3.832538318867760585e-02
3.748465508638093580e-02,3.421750181858792400e-02,4.215004228190352004e-02,4.330033606600306589e-02
3.260276905267828901e-02,2.964030207484732310e-02,2.818365489507638350e-02,2.533918682127430516e-02
4.365817718401655140e-02,2.828089329205289021e-02,3.282148865655620112e-02,3.332095547120041829e-02
4.484838790804172165e-02,4.889993595082942762e-02,2.122838875639241479e-02,4.160969166483609316e-02
3.498964761854402028e-02,3.080676040708939939e-02,4.678306605482546177e-02,4.308668286272716169e-02
3.341483652538287247e-02,4.623341583712155950e-02,4.194976060329969059e-02,3.317836447037354752e-02
2.530434675912612147e-02,4.924231950108718531e-02,4.063383070289616067e-02,4.175632593219943262e-02
3.300326189571403668e-02,3.002282152265482035e-02,4.992047662934995245e-02,4.029889092355155855e-02
1.410866790118072214e-02,1.593728582835323218e-02,4.558102402166886585e-02,4.721530588725199318e-02
2.494236943053119299e-02,1.748717415402183117e-02,2.858116748994222328e-02,1.865479477213871987e-02
4.506466078482087440e-02,2.209787072374986422e-02,1.378775101319190677e-02,1.449250533490735807e-02
4.415946815176587797e-02,1.171315941310376377e-02,3.052515023673181560e-02,4.934644220742675363e-02
1.759635253162452478e-02,4.977158230262981181e-02,4.847346100743258474e-02,4.479848189611145004e-02
4.102981444865343857e-02,1.867923897279014436e-02,2.549181468366253783e-02,4.809839488903671495e-02
3.190954686017392905e-02,3.405786821742909365e-02,2.112523444618934210e-02,1.255584448712477805e-02
4.786507079574462559e-02,1.965512060085102680e-02,2.470097000433893811e-02,4.928371674907697925e-02
2.648876368031085476e-02,3.045652963750060394e-02,2.462437633067054987e-02,3.254878077895459465e-02
3.037632415368263922e-02,1.147565697947988683e-02,3.352778040563537953e-02,2.647446724428669657e-02
4.050993068341802311e-02,3.140420245624613027e-02,3.507307924197817367e-02,1.930877710022462987e-02
4.849102445450902826e-02,4.025007016462708864e-02,2.497757500852375301e-02,4.133501838334265044e-02
2.804185291401750657e-02,4.350958253973646189e-02,1.433142535001544378e-02,3.112917596238974627e-02
3.895989905879358728e-02,3.970033772322029142e-02,1.361714616805377240e-02,2.277817235342441404e-02
3.494293044313786373e-02,4.138490023044053001e-02,1.205775932002177940e-02,4.551985738501349715e-02
3.745779683198788290e-02,1.587025246790247507e-02,3.403452099584515500e-02,1.414430515971201036e-02
3.447783897007033332e-02,2.784667745960164170e-02,1.840320681418949542e-02,1.459370218908495782e-02
2.738569998348431428e-02,2.356853882267220465e-02,3.480549599274934680e-02,2.294746023414365871e-02
1.081923096813853027e-02,2.872955777490879964e-02,1.371855888940244107e-02,2.652097158750391093e-02
4.055528756991919753e-02,1.694402440717648547e-02,3.675760628192474566e-02,3.489437198262898554e-02
3.956911442780238625e-02,4.096498800212351743e-02,1.422962988291744460e-02,4.097001107050236152e-02
3.361359655167783095e-02,4.994288132966452631e-02,1.687821677676560814e-02,1.612298171246124429e-02
1.378162186837692330e-02,4.040577553976367614e-02,3.459130643375372266e-02,2.327084204830969644e-02
2.369826059872674751e-02,2.944713283981428148e-02,2.024124215799855825e-02,3.838520597964478059e-02
4.231417966003139797e-02,2.567379252610511170e-02,2.239472947791675689e-02,4.950784762150735319e-02
2.981671328030054829e-02,3.058432549507865417e-02,2.192435999190081239e-02,3.100302090694048718e-02
2.325437394106785044e-02,4.539777011731455092e-02,4.075073615032426960e-02,2.941718841998991474e-02
2.561231999805924781e-02,4.210316767031178214e-02,3.169691690141011181e-02,2.508033668369240993e-02
1.438190303259391338e-02,3.974280615600089134e-02,4.393864728238638939e-02,1.475363870492123544e-02
2.106436487525528700e-02,3.283773241057290349e-02,1.855767148545182932e-02,2.071488923261022991e-02
4.173337099332862649e-02,1.324413971053285850e-02,4.948275253997238415e-02,1.705125521854598120e-02
3.627896270383248328e-02,1.282304297212511456e-02,2.926681304887657903e-02,1.744148258237361582e-02
3.162672958746170354e-02,1.476656626140397319e-02,4.457525984472002906e-02,3.239191463442003122e-02
3.820272364377984287e-02,3.982943870050427437e-02,3.789915491914117723e-02,2.389563719160063895e-02
4.398518443231258512e-02,3.094244618881711317e-02,2.949266188359626201e-02,2.772111503346115502e-02
4.861351040737027507e-02,4.072121268023496526e-02,3.325085743304705133e-02,1.635815813770141042e-02
1.898409702885883038e-02,2.837745726784987599e-02,4.499556084798548433e-02,1.870642819397842424e-02
3.235003725298347260e-02,1.231643648523418622e-02,3.805395529542104915e-02,2.198062741091662969e-02
4.351904622825336633e-02,2.579962264309722253e-02,4.321659372043568786e-02,3.918722454754181017e-02
2.883015210715989679e-02,3.004276500483214762e-02,1.560890461900583254e-02,2.886089513927048850e-02
1.100191410628168290e-02,1.626505010562090750e-02,2.839890735715375897e-02,3.024955033673580596e-02
4.819192003298412852e-02,1.725825139491150503e-02,4.805462984975743951e-02,3.016646734976286687e-02
1.918187973894226739e-02,3.182236886027754730e-02,1.577331347082443908e-02,1.679209832001471794e-02
3.620607227780756054e-02,4.910411590870197157e-02,1.315574175322299817e-02,2.488626657938982495e-02
1.274446868611260261e-02,4.171633329705557586e-02,3.622637890436469083e-02,3.635753951134736844e-02
4.208806658423782515e-02,1.714451461657048176e-02,2.241289929090313493e-02,4.099508551141898410e-02
3.969604754042750649e-02,1.930224813507097278e-02,3.872002839845033184e-02,1.003341146773969496e-02
4.629844286285524774e-02,3.842490601634259567e-02,2.201098144533104872e-02,2.111802687805270501e-02
1.835371800104898532e-02,3.154785685553953417e-02,1.852565670890574806e-02,3.505727505386192072e-02
3.113431307381687302e-02,4.935482115395035257e-02,3.486112942502755940e-02,3.854448185035914964e-02
1.885650072524198279e-02,3.740015497275416684e-02,2.991236770942507645e-02,1.955559693918587638e-02
1.396354815973845434e-02,3.827187955665429381e-02,1.310725542091622023e-02,1.311144247411671383e-02
4.141944020520025443e-02,4.253062008148497664e-02,4.172444280347522433e-02,2.727426486081521717e-02
3.790255487583613081e-02,4.013454531791963570e-02,1.805799599627256127e-02,2.067012187533460305e-02
4.683886655464168658e-02,1.117657026079356408e-02,4.378553061269760405e-02,4.054628352168611338e-02
1.789788734332481424e-02,4.226933273930586626e-02,2.182469067698064591e-02,4.292940958516976158e-02
4.215988366605431109e-02,2.194646536416857904e-02,1.412736402219602443e-02,1.499902811734899269e-02
1.767183860513162758e-02,4.347000622881715820e-02,2.777424293937738597e-02,3.070218005184414262e-02
2.329175911189959938e-02,1.124872380118868351e-02,3.327746314261647437e-02,2.712172724622826520e-02
1.643575824545546321e-02,3.583724579209162514e-02,1.849661919515151187e-02,4.010434881142591751e-02
4.953736687940370198e-02,3.359411296106856043e-02,2.267152342915657384e-02,1.671890955571361803e-02
4.725284352744869160e-02,4.261576270024612645e-02,2.757161494450389300e-02,2.372794288432375498e-02
4.681462608435439654e-02,1.601825484986209996e-02,1.743548766780377707e-02,3.258873081275106415e-02
3.708528345661841336e-02,3.923440975250180179e-02,2.173202199132390211e-02,3.979008863378107747e-02
3.342008809588550844e-02,3.571875986967226052e-02,3.610066694451512931e-02,1.861148237196044372e-02
1.394374603667820206e-02,3.787090820606679037e-02,1.777981777554498224e-02,2.138902248744305873e-02
3.409696733241536493e-02,1.737945541304752178e-02,2.418813562235581568e-02,4.827687977995503282e-02
4.451174548161995759e-02,1.473012834736554810e-02,2.196814886251485799e-02,2.968795411807963885e-02
4.476290346714653645e-02,4.992863417130090353e-02,1.046141420178817519e-02,4.534212538884931087e-02
4.194066133844168154e-02,2.670889654155129272e-02,2.484474631291444524e-02,4.609919262989584793e-02
4.700402347506262013e-02,2.893209496947345832e-02,3.273493108548465591e-02,1.891465980329661012e-02
2.740035502338337980e-02,2.036711535122485289e-02,2.461976740508226361e-02,3.322527259250197124e-02
1.869901828410280853e-02,1.078455664585598051e-02,1.932940310627567770e-02,4.367246455451437304e-02
4.116811883226106222e-02,4.148249487746886316e-02,3.163834675411313080e-02,3.033750259892038781e-02
3.593722910166605167e-02,2.907673807238261854e-02,1.527813580137669935e-02,2.623341943611528365e-02
4.839944455914256538e-02,4.715484508617107107e-02,1.326603344383248118e-02,3.328042374847915708e-02
2.632625820609804657e-02,3.751005237259433245e-02,3.535480164301933736e-02,2.483732153195643277e-02
2.823004421630982697e-02,4.573346952224881246e-02,3.349016733765092929e-02,1.470157160054670967e-02
1.404508040161739010e-02,2.952024745409809886e-02,1.142465599875230886e-02,2.253549641926284181e-02
2.760824766858837459e-02,4.128202992538707733e-02,3.455403778170579310e-02,3.555311073610394751e-02
3.995058125147441658e-02,2.455242911032551670e-02,3.581794157342116369e-02,1.341449606954247045e-02
3.943698079566598097e-02,1.681961030985883176e-02,4.317627980248433389e-02,3.535182241962593619e-02
2.916630046055242870e-02,4.389425698796087932e-02,3.680565306583917506e-02,4.914279315684803168e-02
2.486899052697603973e-02,4.294863838195469435e-02,2.288106175093550243e-02,2.543854946783043885e-02
4.792111968221723223e-02,1.650743194082670076e-02,3.595593127114397186e-02,1.480789073551085078e-02
4.983916153598318827e-02,4.268084701446547141e-02,2.157687939264674865e-02,4.795758633344847366e-02
4.912306856525094911e-02,1.138474764077470128e-02,2.346217752455947991e-02,4.185824004506336071e-02
4.917341539735275990e-02,1.944441525750872923e-02,1.566779217463280111e-02,2.706916463019108654e-02
2.327892296476498368e-02,3.588672915560587456e-02,2.218450269313326437e-02,3.778083445244812683e-02
3.879304896514113032e-02,3.818766239539396479e-02,4.386498711245141735e-02,2.609948871487518390e-02
3.814113131703195103e-02,1.666326630597760386e-02,3.278607288582331691e-02,3.211546092999329610e-02
2.559980727926645938e-02,3.439217759963521942e-02,2.928850970250668206e-02,2.078584202755679594e-02
4.070385816557328673e-02,1.445003646132050727e-02,1.414518259019112607e-02,4.242360098149114411e-02
2.062306617057469565e-02,2.857358840834255120e-02,2.294137876773828799e-02,4.891422775143765278e-02
4.662188248469018026e-02,4.229668554828012322e-02,3.082076868069360404e-02,4.229700349811502808e-02
1.780309185691125035e-02,1.744098507312736440e-02,3.582326962474534360e-02,4.420939051671689962e-02
2.051989553671031141e-02,3.877480801497733970e-02,3.509092635760489853e-02,2.375236259288876148e-02
4.950743073253214416e-02,2.418768274190761375e-02,3.116671968996649611e-02,1.065899188146392576e-02
1.859607732971113592e-02,4.524773351972350560e-02,4.306911334257878393e-02,4.892218740357662937e-02
2.218470769591387309e-02,4.569793674151624574e-02,1.251435991566678813e-02,2.325583780247644783e-02
